Source,Screen,Threshold,EF,EF,EF,Normalized_EF,Normalized_EF,Normalized_EF,Hit Rate Selected,Hit Rate Selected,Hit Rate Selected,Hit Rate Random,N Selected,N Selected,N Selected,N Hits,N Compounds
,,,mean,median,max,mean,median,max,mean,median,max,mean,mean,median,max,mean,mean
ChEMBL,CHEMBL1613808_val,5,1.4761633428300096,1.5461538461538464,2.8346153846153848,44.06457739791073,46.15384615384616,84.61538461538461,0.4406457739791073,0.46153846153846156,0.8461538461538461,0.29850746268656714,13.0,13.0,13,80.0,268.0
ChEMBL,CHEMBL1613808_val,10,1.4188983855650523,1.4173076923076924,2.3192307692307694,42.35517568850902,42.30769230769231,69.23076923076924,0.4235517568850902,0.4230769230769231,0.6923076923076923,0.29850746268656714,26.0,26.0,26,80.0,268.0
ChEMBL,CHEMBL1613842_val,1,1.0350076667868404,1.0092777247897338,2.18676840371109,32.3840027700831,31.57894736842105,68.42105263157896,0.32384002770083103,0.3157894736842105,0.6842105263157895,0.31288659793814433,19.0,19.0,19,607.0,1940.0
ChEMBL,CHEMBL1613842_val,3,1.0429021892201389,1.046980628301994,1.8735442822246207,32.63101179673321,32.758620689655174,58.620689655172406,0.3263101179673321,0.3275862068965517,0.5862068965517241,0.31288659793814433,58.0,58.0,58,607.0,1940.0
ChEMBL,CHEMBL1613842_val,5,1.048675539755484,1.0543657331136738,1.71334431630972,32.81165219750407,32.98969072164948,53.608247422680414,0.3281165219750407,0.32989690721649484,0.5360824742268041,0.31288659793814433,97.0,97.0,97,607.0,1940.0
ChEMBL,CHEMBL1613842_val,10,1.0481065204196653,1.0543657331136738,1.614497528830313,32.79384834508953,32.98969072164948,50.51546391752577,0.32793848345089527,0.32989690721649484,0.5051546391752577,0.31288659793814433,194.0,194.0,194,607.0,1940.0
ChEMBL,CHEMBL1613996_val,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012269938650306749,3.0,3.0,3,4.0,326.0
ChEMBL,CHEMBL1613996_val,3,5.433333333333333,9.055555555555555,9.055555555555555,15.0,25.0,25.0,0.06666666666666667,0.1111111111111111,0.1111111111111111,0.012269938650306749,9.0,9.0,9,4.0,326.0
ChEMBL,CHEMBL1613996_val,5,4.075,5.09375,5.09375,20.0,25.0,25.0,0.05,0.0625,0.0625,0.012269938650306749,16.0,16.0,16,4.0,326.0
ChEMBL,CHEMBL1613996_val,10,2.0375,2.546875,2.546875,20.0,25.0,25.0,0.025,0.03125,0.03125,0.012269938650306749,32.0,32.0,32,4.0,326.0
ChEMBL,CHEMBL1614108_val,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008658008658008658,2.0,2.0,2,2.0,231.0
ChEMBL,CHEMBL1614108_val,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008658008658008658,6.0,6.0,6,2.0,231.0
ChEMBL,CHEMBL1614108_val,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008658008658008658,11.0,11.0,11,2.0,231.0
ChEMBL,CHEMBL1614108_val,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008658008658008658,23.0,23.0,23,2.0,231.0
ChEMBL,CHEMBL1614166_val,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027491408934707903,2.0,2.0,2,8.0,291.0
ChEMBL,CHEMBL1614166_val,3,1.0104166666666667,0.0,4.546875,2.7777777777777777,0.0,12.5,0.027777777777777776,0.0,0.125,0.027491408934707903,8.0,8.0,8,8.0,291.0
ChEMBL,CHEMBL1614166_val,5,1.4434523809523807,0.0,5.196428571428571,6.944444444444445,0.0,25.0,0.03968253968253968,0.0,0.14285714285714285,0.027491408934707903,14.0,14.0,14,8.0,291.0
ChEMBL,CHEMBL1614166_val,10,1.1149425287356323,1.2543103448275863,2.5086206896551726,11.11111111111111,12.5,25.0,0.03065134099616858,0.034482758620689655,0.06896551724137931,0.027491408934707903,29.0,29.0,29,8.0,291.0
ChEMBL,CHEMBL1614211_val,1,2.4288046647230317,2.0583090379008744,8.233236151603498,8.428571428571427,7.142857142857142,28.57142857142857,0.08428571428571428,0.07142857142857142,0.2857142857142857,0.034702549575070823,14.0,14.0,14,49.0,1412.0
ChEMBL,CHEMBL1614211_val,3,2.0034207968901843,2.0583090379008744,5.488824101068999,6.952380952380952,7.142857142857142,19.047619047619047,0.06952380952380952,0.07142857142857142,0.19047619047619047,0.034702549575070823,42.0,42.0,42,49.0,1412.0
