Label,Number of Queries,mAP (Embeddings_Raw),mAP (Embeddings_Raw__Int),mAP (Embeddings_Raw__ZCA_N_C),mAP (Embeddings_Raw__ZCA_N),mAP (Embeddings_Raw__ZCA_C),mAP (Embeddings_Raw__ZCA),mAP (Embeddings_Raw__ZCA-cor_N_C),mAP (Embeddings_Raw__ZCA-cor_N),mAP (Embeddings_Raw__ZCA-cor_C),mAP (Embeddings_Raw__ZCA-cor),mAP (Embeddings_Raw__rZMs_C),mAP (Embeddings_Raw__Int__ZCA_N_C),mAP (Embeddings_Raw__Int__ZCA_N),mAP (Embeddings_Raw__Int__ZCA_C),mAP (Embeddings_Raw__Int__ZCA),mAP (Embeddings_Raw__Int__ZCA-cor_N_C),mAP (Embeddings_Raw__Int__ZCA-cor_N),mAP (Embeddings_Raw__Int__ZCA-cor_C),mAP (Embeddings_Raw__Int__ZCA-cor),mAP (Embeddings_Raw__Int__rZMs_C),mAP (Embeddings_Raw__ZCA_N_C__Int),mAP (Embeddings_Raw__ZCA_N__Int),mAP (Embeddings_Raw__ZCA_C__Int),mAP (Embeddings_Raw__ZCA__Int),mAP (Embeddings_Raw__ZCA-cor_N_C__Int),mAP (Embeddings_Raw__ZCA-cor_N__Int),mAP (Embeddings_Raw__ZCA-cor_C__Int),mAP (Embeddings_Raw__ZCA-cor__Int),mAP (Embeddings_Raw__ZCA_N_C__rZMs_C),mAP (Embeddings_Raw__ZCA_N__rZMs_C),mAP (Embeddings_Raw__ZCA_C__rZMs_C),mAP (Embeddings_Raw__ZCA__rZMs_C),mAP (Embeddings_Raw__ZCA-cor_N_C__rZMs_C),mAP (Embeddings_Raw__ZCA-cor_N__rZMs_C),mAP (Embeddings_Raw__ZCA-cor_C__rZMs_C),mAP (Embeddings_Raw__ZCA-cor__rZMs_C),mAP (Embeddings_Raw__rZMs_C__Int),mAP (Embeddings_Raw__rZMs_C__ZCA_N_C),mAP (Embeddings_Raw__rZMs_C__ZCA_N),mAP (Embeddings_Raw__rZMs_C__ZCA_C),mAP (Embeddings_Raw__rZMs_C__ZCA),mAP (Embeddings_Raw__rZMs_C__ZCA-cor_N_C),mAP (Embeddings_Raw__rZMs_C__ZCA-cor_N),mAP (Embeddings_Raw__rZMs_C__ZCA-cor_C),mAP (Embeddings_Raw__rZMs_C__ZCA-cor),mAP (Embeddings_Raw__Int__ZCA_N_C__rZMs_C),mAP (Embeddings_Raw__Int__ZCA_N__rZMs_C),mAP (Embeddings_Raw__Int__ZCA_C__rZMs_C),mAP (Embeddings_Raw__Int__ZCA__rZMs_C),mAP (Embeddings_Raw__Int__ZCA-cor_N_C__rZMs_C),mAP (Embeddings_Raw__Int__ZCA-cor_N__rZMs_C),mAP (Embeddings_Raw__Int__ZCA-cor_C__rZMs_C),mAP (Embeddings_Raw__Int__ZCA-cor__rZMs_C),mAP (Embeddings_Raw__Int__rZMs_C__ZCA_N_C),mAP (Embeddings_Raw__Int__rZMs_C__ZCA_N),mAP (Embeddings_Raw__Int__rZMs_C__ZCA_C),mAP (Embeddings_Raw__Int__rZMs_C__ZCA),mAP (Embeddings_Raw__Int__rZMs_C__ZCA-cor_N_C),mAP (Embeddings_Raw__Int__rZMs_C__ZCA-cor_N),mAP (Embeddings_Raw__Int__rZMs_C__ZCA-cor_C),mAP (Embeddings_Raw__Int__rZMs_C__ZCA-cor),mAP (Embeddings_Raw__ZCA_N_C__Int__rZMs_C),mAP (Embeddings_Raw__ZCA_N__Int__rZMs_C),mAP (Embeddings_Raw__ZCA_C__Int__rZMs_C),mAP (Embeddings_Raw__ZCA__Int__rZMs_C),mAP (Embeddings_Raw__ZCA-cor_N_C__Int__rZMs_C),mAP (Embeddings_Raw__ZCA-cor_N__Int__rZMs_C),mAP (Embeddings_Raw__ZCA-cor_C__Int__rZMs_C),mAP (Embeddings_Raw__ZCA-cor__Int__rZMs_C),mAP (Embeddings_Raw__ZCA_N_C__rZMs_C__Int),mAP (Embeddings_Raw__ZCA_N__rZMs_C__Int),mAP (Embeddings_Raw__ZCA_C__rZMs_C__Int),mAP (Embeddings_Raw__ZCA__rZMs_C__Int),mAP (Embeddings_Raw__ZCA-cor_N_C__rZMs_C__Int),mAP (Embeddings_Raw__ZCA-cor_N__rZMs_C__Int),mAP (Embeddings_Raw__ZCA-cor_C__rZMs_C__Int),mAP (Embeddings_Raw__ZCA-cor__rZMs_C__Int),mAP (Embeddings_Raw__rZMs_C__Int__ZCA_N_C),mAP (Embeddings_Raw__rZMs_C__Int__ZCA_N),mAP (Embeddings_Raw__rZMs_C__Int__ZCA_C),mAP (Embeddings_Raw__rZMs_C__Int__ZCA),mAP (Embeddings_Raw__rZMs_C__Int__ZCA-cor_N_C),mAP (Embeddings_Raw__rZMs_C__Int__ZCA-cor_N),mAP (Embeddings_Raw__rZMs_C__Int__ZCA-cor_C),mAP (Embeddings_Raw__rZMs_C__Int__ZCA-cor),mAP (Embeddings_Raw__rZMs_C__ZCA_N_C__Int),mAP (Embeddings_Raw__rZMs_C__ZCA_N__Int),mAP (Embeddings_Raw__rZMs_C__ZCA_C__Int),mAP (Embeddings_Raw__rZMs_C__ZCA__Int),mAP (Embeddings_Raw__rZMs_C__ZCA-cor_N_C__Int),mAP (Embeddings_Raw__rZMs_C__ZCA-cor_N__Int),mAP (Embeddings_Raw__rZMs_C__ZCA-cor_C__Int),mAP (Embeddings_Raw__rZMs_C__ZCA-cor__Int)
JCP2022_012818,2202.0,0.25038751690332706,0.2979906779703336,0.29766462833488605,0.2178241192267431,0.29766462833488605,0.2178241192267431,0.29712676054292997,0.21746390536339855,0.29712676054292997,0.21746390536339855,0.29374432016314006,0.2963728771660338,0.2192977675828756,0.2963728771660338,0.2192977675828756,0.29610356320699455,0.21929777143262516,0.29610356320699455,0.21929777143262516,0.291206962147009,0.3124246455245745,0.21756587436874505,0.30790284209262103,0.21756586648052414,0.3118223588750433,0.23222912026278267,0.30711718519774045,0.23222888982389658,0.2979983826115311,0.21696572985830703,0.2979983898577156,0.21696572305521444,0.29739312199843265,0.2324730620427584,0.2973931142615881,0.23247306068624468,0.2979906779703336,0.29712676054292997,0.21750643730425545,0.29712676054292997,0.21750643730425545,0.29712676054292997,0.21746390536339855,0.29712676054292997,0.21746390536339855,0.2954782966210186,0.22122369363186142,0.295478293422171,0.22122372860799386,0.2939049220945164,0.22122366924090445,0.2939049226293995,0.22122370326858387,0.29610356320699455,0.21953262120605196,0.29610356320699455,0.21953262120605196,0.29610356320699455,0.21929777143262516,0.29610356320699455,0.21929777143262516,0.2980487093316178,0.21686277451629674,0.29978017271691193,0.21686269892965518,0.2975937219756793,0.23241658254261408,0.29888692145537804,0.23241649659403998,0.3124246455245745,0.21756587436874505,0.30790284209262103,0.21756586648052414,0.3118223588750433,0.23222912026278267,0.30711718519774045,0.23222888982389658,0.2963728771660338,0.2192977675828756,0.2963728771660338,0.2192977675828756,0.29610356320699455,0.21929777143262516,0.29610356320699455,0.21929777143262516,0.3118223588750433,0.21832021447683211,0.30711718519774045,0.21832026265387053,0.3118223588750433,0.23222912026278267,0.30711718519774045,0.23222888982389658
JCP2022_025848,2211.0,0.22632498573773657,0.2560477556571707,0.2291887530406001,0.20692884950925158,0.2291887530406001,0.20692884950925158,0.22854295253766055,0.20540091581993622,0.22854295253766055,0.20540091581993622,0.22738433362722685,0.23549512225682545,0.21228309166774964,0.23549512225682545,0.21228309166774964,0.23612423099757363,0.21228312383359454,0.23612423099757363,0.21228312383359454,0.22667214198378954,0.27039055319737937,0.20727048660433872,0.28920679225505697,0.20727036519701197,0.27023076184509365,0.21290849346214244,0.2888210130228119,0.21290870339465337,0.22987616163857388,0.1993096756241296,0.22987618474217095,0.199309690496384,0.2299534060576389,0.200707415510298,0.22995340037437453,0.20070743584633544,0.2560477556571707,0.22854295253766055,0.20591919316634433,0.22854295253766055,0.20591919316634433,0.22854295253766055,0.20540091581993622,0.22854295253766055,0.20540091581993622,0.23988745593512342,0.20889795159585714,0.23988745789971225,0.20889795365109104,0.23698274882471618,0.2088979429742622,0.236982749163794,0.20889794051272031,0.23612423099757363,0.21206233442984154,0.23612423099757363,0.21206233442984154,0.23612423099757363,0.21228312383359454,0.23612423099757363,0.21228312383359454,0.2295213537727674,0.19926628305394894,0.2476422628401973,0.19926660062703522,0.22974497947259842,0.20063597627482144,0.24747956367364818,0.20063610877541077,0.27039055319737937,0.20727048660433872,0.28920679225505697,0.20727036519701197,0.27023076184509365,0.21290849346214244,0.2888210130228119,0.21290870339465337,0.23549512225682545,0.21228309166774964,0.23549512225682545,0.21228309166774964,0.23612423099757363,0.21228312383359454,0.23612423099757363,0.21228312383359454,0.27023076184509365,0.20784603498978899,0.2888210130228119,0.2078460536611973,0.27023076184509365,0.21290849346214244,0.2888210130228119,0.21290870339465337
JCP2022_035095,1505.0,0.3360621257905615,0.5754244494697323,0.7109398249636029,0.5006580890153589,0.7109398249636029,0.5006580890153589,0.7109204272769476,0.4991528748803216,0.7109204272769476,0.4991528748803216,0.5799858661091871,0.7143702824754757,0.5090634520148495,0.7143702824754757,0.5090634520148495,0.7164009076163356,0.5090634519187243,0.7164009076163356,0.5090634519187243,0.573440884865377,0.7354899277262656,0.49899583537408343,0.731528687677033,0.49899589027590124,0.7348854352615091,0.5246592306864603,0.7309356230464706,0.5246593597181834,0.7109816529448334,0.5100619124291047,0.7109816420874888,0.5100619553878475,0.7102056756474422,0.5303223561742493,0.7102056533354351,0.5303223659762155,0.5754244494697323,0.7109204272769476,0.4987912241428507,0.7109204272769476,0.4987912241428507,0.7109204272769476,0.4991528748803216,0.7109204272769476,0.4991528748803216,0.7170245622086614,0.5339875095034305,0.7170245550908265,0.5339875086890121,0.7149186017491398,0.5339873791298915,0.7149186050103011,0.5339873797270785,0.7164009076163356,0.509236326005947,0.7164009076163356,0.509236326005947,0.7164009076163356,0.5090634519187243,0.7164009076163356,0.5090634519187243,0.7083249166909301,0.508703056325487,0.721282504392139,0.5087025365391358,0.707791493555537,0.52919488815539,0.7203091894807088,0.5291946852056381,0.7354899277262656,0.49899583537408343,0.731528687677033,0.49899589027590124,0.7348854352615091,0.5246592306864603,0.7309356230464706,0.5246593597181834,0.7143702824754757,0.5090634520148495,0.7143702824754757,0.5090634520148495,0.7164009076163356,0.5090634519187243,0.7164009076163356,0.5090634519187243,0.7348854352615091,0.5026999210910742,0.7309356230464706,0.5026997200422556,0.7348854352615091,0.5246592306864603,0.7309356230464706,0.5246593597181834
JCP2022_037716,2211.0,0.4151877960841453,0.6359879584000129,0.7777140594647493,0.5077287026073106,0.7777140594647493,0.5077287026073106,0.7811903257143411,0.5067127420891704,0.7811903257143411,0.5067127420891704,0.5984947552211415,0.781410063986785,0.5222382177032052,0.781410063986785,0.5222382177032052,0.7820581834588733,0.5222381819151342,0.7820581834588733,0.5222381819151342,0.5919613794845561,0.8302431529220096,0.5094173790216675,0.8275044300617684,0.5094174235052719,0.828409792967982,0.5342371135060855,0.8254612047447195,0.5342374811850585,0.7821197143724306,0.5109770340966311,0.7821197047295623,0.5109770410676819,0.7795517612125016,0.5329104417459174,0.7795517603535821,0.5329104290952631,0.6359879584000129,0.7811903257143411,0.5086866674848778,0.7811903257143411,0.5086866674848778,0.7811903257143411,0.5067127420891704,0.7811903257143411,0.5067127420891704,0.7730193273997633,0.5255528831343341,0.7730193228175454,0.5255528765218008,0.776905508240695,0.5255528931201949,0.7769055097105114,0.5255528850777837,0.7820581834588733,0.5231339680050441,0.7820581834588733,0.5231339680050441,0.7820581834588733,0.5222381819151342,0.7820581834588733,0.5222381819151342,0.7842480734418286,0.5103516586860078,0.7969551283479916,0.510351668087699,0.7821839825622048,0.5324587989946277,0.7942714380957197,0.5324586326096711,0.8302431529220096,0.5094173790216675,0.8275044300617684,0.5094174235052719,0.828409792967982,0.5342371135060855,0.8254612047447195,0.5342374811850585,0.781410063986785,0.5222382177032052,0.781410063986785,0.5222382177032052,0.7820581834588733,0.5222381819151342,0.7820581834588733,0.5222381819151342,0.828409792967982,0.5063065627312963,0.8254612047447195,0.506306408964122,0.828409792967982,0.5342371135060855,0.8254612047447195,0.5342374811850585
JCP2022_046054,2210.0,0.29158245547607725,0.5003952357671051,0.7110481212607179,0.43892726849740166,0.7110481212607179,0.43892726849740166,0.7125361031955462,0.43847838510279674,0.7125361031955462,0.43847838510279674,0.46865736039338796,0.718690865778525,0.4504005700562571,0.718690865778525,0.4504005700562571,0.7196635008527447,0.4504006032831676,0.7196635008527447,0.4504006032831676,0.4678995783769472,0.7664160253565331,0.4403307238651844,0.7647653182117758,0.44033067533909165,0.7622600895028842,0.4480107578773141,0.760022606761257,0.448010753881299,0.7149908575861386,0.4413271577864149,0.7149908428395203,0.4413271454231877,0.710388120778144,0.445156096611047,0.7103881233432677,0.4451560905207875,0.5003952357671051,0.7125361031955462,0.4389316689227827,0.7125361031955462,0.4389316689227827,0.7125361031955462,0.43847838510279674,0.7125361031955462,0.43847838510279674,0.7142063506923565,0.45475934898986187,0.7142063523182377,0.45475935774496995,0.7178546525590664,0.4547593227978152,0.7178546509974262,0.4547593463738594,0.7196635008527447,0.45095768113290086,0.7196635008527447,0.45095768113290086,0.7196635008527447,0.4504006032831676,0.7196635008527447,0.4504006032831676,0.7154620942227902,0.44069685277461795,0.7322853855570054,0.44069736129848575,0.7114344058172158,0.4445959945677878,0.7272208186635666,0.4445960497074291,0.7664160253565331,0.4403307238651844,0.7647653182117758,0.44033067533909165,0.7622600895028842,0.4480107578773141,0.760022606761257,0.448010753881299,0.718690865778525,0.4504005700562571,0.718690865778525,0.4504005700562571,0.7196635008527447,0.4504006032831676,0.7196635008527447,0.4504006032831676,0.7622600895028842,0.4350817063214216,0.760022606761257,0.43508163829372937,0.7622600895028842,0.4480107578773141,0.760022606761257,0.448010753881299
JCP2022_050797,2207.0,0.20315648949750922,0.17107930484332473,0.13890353436310932,0.14516623953305643,0.13890353436310932,0.14516623953305643,0.13896921418564873,0.1450971840874715,0.13896921418564873,0.1450971840874715,0.14376982460406323,0.14138977806044342,0.14705094429076304,0.14138977806044342,0.14705094429076304,0.14151180713813863,0.1470509265907583,0.14151180713813863,0.1470509265907583,0.1426506853885917,0.1685935288617241,0.14506507576072483,0.1889141824277548,0.14506520400419387,0.16888618919436607,0.1479810721900943,0.18909314054017898,0.14798113925937673,0.13887226306038544,0.1370005192260174,0.13887227713462516,0.13700052502150578,0.13905233402619524,0.13681124225132998,0.13905233808191456,0.13681124740367626,0.17107930484332473,0.13896921418564873,0.14517998614899488,0.13896921418564873,0.14517998614899488,0.13896921418564873,0.1450971840874715,0.13896921418564873,0.1450971840874715,0.14211033301858095,0.1394498914625642,0.1421103352896906,0.13944989074697947,0.14145836536889897,0.13944989749631878,0.14145837087707097,0.13944989683213108,0.14151180713813863,0.14684630291663817,0.14151180713813863,0.14684630291663817,0.14151180713813863,0.1470509265907583,0.14151180713813863,0.1470509265907583,0.13879495334564107,0.13698714647897065,0.1502532520321004,0.13698742102908668,0.13905105809965862,0.13680238140590018,0.15033597138539295,0.13680243639541223,0.1685935288617241,0.14506507576072483,0.1889141824277548,0.14506520400419387,0.16888618919436607,0.1479810721900943,0.18909314054017898,0.14798113925937673,0.14138977806044342,0.14705094429076304,0.14138977806044342,0.14705094429076304,0.14151180713813863,0.1470509265907583,0.14151180713813863,0.1470509265907583,0.16888618919436607,0.14552711085304376,0.18909314054017898,0.14552714667538375,0.16888618919436607,0.1479810721900943,0.18909314054017898,0.14798113925937673
JCP2022_064022,2208.0,0.37174440881848875,0.5884683005792763,0.6120239609391734,0.4119158301175905,0.6120239609391734,0.4119158301175905,0.615119025824988,0.4124172073698421,0.615119025824988,0.4124172073698421,0.5527243440830226,0.6180341811232549,0.4170614700539796,0.6180341811232549,0.4170614700539796,0.6188741152519363,0.41706146748805806,0.6188741152519363,0.41706146748805806,0.553654029147491,0.6737770886672854,0.41251241009355544,0.6730814536020883,0.4125126291585703,0.6743149115238359,0.43894507403545685,0.6731282227032384,0.43894497312590824,0.6131835630539291,0.40885915945788404,0.6131835296970948,0.4088591658179007,0.6145940366462637,0.4339824935394887,0.6145940396626609,0.43398251485771444,0.5884683005792763,0.615119025824988,0.4117285579601275,0.615119025824988,0.4117285579601275,0.615119025824988,0.4124172073698421,0.615119025824988,0.4124172073698421,0.6139602359736845,0.4220210516863021,0.6139602343197607,0.42202103079431164,0.6131500029475905,0.42202103583431355,0.6131500022536175,0.42202103798489454,0.6188741152519363,0.41760020157440664,0.6188741152519363,0.41760020157440664,0.6188741152519363,0.41706146748805806,0.6188741152519363,0.41706146748805806,0.6140902966800409,0.40832640933356895,0.6338239486009662,0.40832606738014454,0.6161256904111859,0.43364533527921273,0.6346000776437607,0.43364550397285884,0.6737770886672854,0.41251241009355544,0.6730814536020883,0.4125126291585703,0.6743149115238359,0.43894507403545685,0.6731282227032384,0.43894497312590824,0.6180341811232549,0.4170614700539796,0.6180341811232549,0.4170614700539796,0.6188741152519363,0.41706146748805806,0.6188741152519363,0.41706146748805806,0.6743149115238359,0.41752764815375987,0.6731282227032384,0.4175275901030777,0.6743149115238359,0.43894507403545685,0.6731282227032384,0.43894497312590824
JCP2022_085227,2100.0,0.19719716674791463,0.17760938070782106,0.1294818957889919,0.13947711617769398,0.1294818957889919,0.13947711617769398,0.12945209445603978,0.1392408564581375,0.12945209445603978,0.1392408564581375,0.1462465044662069,0.1322624065568897,0.14115535501091225,0.1322624065568897,0.14115535501091225,0.1322262592552302,0.14115535517860753,0.1322262592552302,0.14115535517860753,0.14514148043001046,0.1589341884738253,0.1393395334937034,0.17887707801347474,0.13933948183237171,0.15955564442034276,0.1428123182936416,0.1795281573533737,0.1428122845069407,0.12940671846939766,0.13040451751852436,0.12940673407344122,0.13040453926419687,0.12982719015622218,0.13069730691191936,0.1298271921818327,0.13069729769910657,0.17760938070782106,0.12945209445603978,0.13926285938723107,0.12945209445603978,0.13926285938723107,0.12945209445603978,0.1392408564581375,0.12945209445603978,0.1392408564581375,0.13339329115554088,0.13323993727310385,0.13339330006095731,0.13323993464896947,0.13257468481810203,0.1332399608616796,0.13257467700408418,0.13323996217398726,0.1322262592552302,0.1408933866701525,0.1322262592552302,0.1408933866701525,0.1322262592552302,0.14115535517860753,0.1322262592552302,0.14115535517860753,0.12937026644152724,0.1303804671360282,0.1407218225786468,0.13038050414143323,0.12986674318482314,0.13067496878688054,0.1411422485466174,0.13067465694016442,0.1589341884738253,0.1393395334937034,0.17887707801347474,0.13933948183237171,0.15955564442034276,0.1428123182936416,0.1795281573533737,0.1428122845069407,0.1322624065568897,0.14115535501091225,0.1322624065568897,0.14115535501091225,0.1322262592552302,0.14115535517860753,0.1322262592552302,0.14115535517860753,0.15955564442034276,0.14040579675248596,0.1795281573533737,0.14040575713890494,0.15955564442034276,0.1428123182936416,0.1795281573533737,0.1428122845069407
Mean mAP,2106.75,0.28645536813197003,0.4003753829243471,0.4508705972694788,0.32107827683555085,0.4508705972694788,0.32107827683555085,0.4517321129667627,0.32049550889638434,0.4517321129667627,0.32049550889638434,0.376375913583422,0.4547531971755291,0.327318858547574,0.4547531971755291,0.327318858547574,0.4553703209722283,0.3273188602050837,0.4553703209722283,0.3273188602050837,0.3740783927279715,0.4895336388411996,0.3213121648227504,0.49522259804269664,0.3213121919741171,0.4887956479488821,0.3352228975392472,0.4942633941712238,0.33522294811191455,0.45217866421715247,0.3193632132496267,0.45217866314520233,0.3193632231917399,0.45137070581535504,0.330382551848376,0.451370702699332,0.33038255526066795,0.4003753829243471,0.4517321129667627,0.32075082431468305,0.4517321129667627,0.32075082431468305,0.4517321129667627,0.32049550889638434,0.4517321129667627,0.32049550889638434,0.4536349816255912,0.32989153340966443,0.4536349814023627,0.329891535175641,0.45346868582534067,0.3298915126819225,0.4534686859557756,0.3298915189938798,0.4553703209722283,0.3275328527426229,0.4553703209722283,0.3275328527426229,0.4553703209722283,0.3273188602050837,0.4553703209722283,0.3273188602050837,0.45223258299089286,0.3189468310381158,0.46534305963324485,0.3189468572540844,0.4517240093848629,0.3300531157509043,0.464280778618099,0.3300530712750781,0.4895336388411996,0.3213121648227504,0.49522259804269664,0.3213121919741171,0.4887956479488821,0.3352228975392472,0.4942633941712238,0.33522294811191455,0.4547531971755291,0.327318858547574,0.4547531971755291,0.327318858547574,0.4553703209722283,0.3273188602050837,0.4553703209722283,0.3273188602050837,0.4887956479488821,0.32171437442121287,0.4942633941712238,0.32171432219156765,0.4887956479488821,0.3352228975392472,0.4942633941712238,0.33522294811191455
