Label,Number of Queries,mAP (Embeddings_Raw),mAP (Embeddings_Raw__Int),mAP (Embeddings_Raw__Res11),mAP (Embeddings_Raw__Res01),mAP (Embeddings_Raw__ZCA_N_C),mAP (Embeddings_Raw__ZCA_C),mAP (Embeddings_Raw__rZMs_C),mAP (Embeddings_Raw__Int__ZCA_N_C),mAP (Embeddings_Raw__Int__ZCA_C),mAP (Embeddings_Raw__Int__rZMs_C),mAP (Embeddings_Raw__Res11__ZCA_C),mAP (Embeddings_Raw__Res01__ZCA_C),mAP (Embeddings_Raw__Res11__rZMs_C),mAP (Embeddings_Raw__Res01__rZMs_C),mAP (Embeddings_Raw__ZCA_N_C__Int),mAP (Embeddings_Raw__ZCA_C__Int),mAP (Embeddings_Raw__ZCA_C__Res11),mAP (Embeddings_Raw__ZCA_C__Res01),mAP (Embeddings_Raw__ZCA_N_C__rZMs_C),mAP (Embeddings_Raw__ZCA_C__rZMs_C),mAP (Embeddings_Raw__rZMs_C__Int),mAP (Embeddings_Raw__rZMs_C__Res11),mAP (Embeddings_Raw__rZMs_C__Res01),mAP (Embeddings_Raw__rZMs_C__ZCA_N_C),mAP (Embeddings_Raw__rZMs_C__ZCA_C),mAP (Embeddings_Raw__Int__ZCA_N_C__rZMs_C),mAP (Embeddings_Raw__Int__ZCA_C__rZMs_C),mAP (Embeddings_Raw__Int__rZMs_C__ZCA_N_C),mAP (Embeddings_Raw__Int__rZMs_C__ZCA_C),mAP (Embeddings_Raw__Res11__ZCA_C__rZMs_C),mAP (Embeddings_Raw__Res01__ZCA_C__rZMs_C),mAP (Embeddings_Raw__Res11__rZMs_C__ZCA_C),mAP (Embeddings_Raw__Res01__rZMs_C__ZCA_C),mAP (Embeddings_Raw__ZCA_N_C__Int__rZMs_C),mAP (Embeddings_Raw__ZCA_C__Int__rZMs_C),mAP (Embeddings_Raw__ZCA_C__Res11__rZMs_C),mAP (Embeddings_Raw__ZCA_C__Res01__rZMs_C),mAP (Embeddings_Raw__ZCA_N_C__rZMs_C__Int),mAP (Embeddings_Raw__ZCA_C__rZMs_C__Int),mAP (Embeddings_Raw__ZCA_C__rZMs_C__Res11),mAP (Embeddings_Raw__ZCA_C__rZMs_C__Res01),mAP (Embeddings_Raw__rZMs_C__Int__ZCA_N_C),mAP (Embeddings_Raw__rZMs_C__Int__ZCA_C),mAP (Embeddings_Raw__rZMs_C__Res11__ZCA_C),mAP (Embeddings_Raw__rZMs_C__Res01__ZCA_C),mAP (Embeddings_Raw__rZMs_C__ZCA_N_C__Int),mAP (Embeddings_Raw__rZMs_C__ZCA_C__Int),mAP (Embeddings_Raw__rZMs_C__ZCA_C__Res11),mAP (Embeddings_Raw__rZMs_C__ZCA_C__Res01)
1053597950,64.0,0.0340174881093824,0.002018016342999969,0.027171582925035232,0.01431316469538401,0.005736679955454299,0.005736679955454299,0.003042485183459624,0.004556086727934749,0.004556086727934749,0.002901647917573453,0.004910707094013018,0.004910685868187687,0.003042485183459624,0.003042485183459624,0.0024977309202340505,0.0027472218252040654,0.40767070701428415,0.3587878750501929,0.006477575886918187,0.006477575437692125,0.002018016342999969,0.027171582925035232,0.01431316469538401,0.006816917316892111,0.006816917316892111,0.005331210975979114,0.005331209671185365,0.005705519297387303,0.005705519297387303,0.005046643111297522,0.00504687429713214,0.006816917316892111,0.006816917316892111,0.006226499811004945,0.0046545963758847595,0.006477575437692125,0.006477575437692125,0.0024977309202340505,0.0027472218252040654,0.40767070701428415,0.3587878750501929,0.004556086727934749,0.004556086727934749,0.004910707094013018,0.004910685868187687,0.0024606215798126433,0.0026888246957904216,0.40158115083430973,0.3555935634179936
1053597981,64.0,0.037682992762163116,0.001955443322378636,0.019842810977572164,0.011845774527327565,0.006025838508794816,0.006025838508794816,0.0025570543975379626,0.005276890649318682,0.005276890649318682,0.002445968571967012,0.005457562083071568,0.005457585080432155,0.0025570543975379626,0.0025570543975379626,0.0038142887761775405,0.00395122608125798,0.3756590798291271,0.3477838084192282,0.006290484621714863,0.00629048376470581,0.001955443322378636,0.019842810977572164,0.011845774527327565,0.006402497583068966,0.006402497583068966,0.005528709397464635,0.00552871226267201,0.005917744542325735,0.005917744542325735,0.005462887419577314,0.005462898237231962,0.006402497583068966,0.006402497583068966,0.006145490750220263,0.005513279399953865,0.00629048376470581,0.00629048376470581,0.0038142887761775405,0.00395122608125798,0.3756590798291271,0.3477838084192282,0.005276890649318682,0.005276890649318682,0.005457562083071568,0.005457585080432155,0.0033889868880064523,0.0035304135109017498,0.3681232329676564,0.3424215292783607
1053597998,64.0,0.036654316624083826,0.0028897100301181495,0.021900851803740493,0.016859040632900266,0.007044403719877182,0.007044403719877182,0.0040040676904256126,0.006018099548378217,0.006018099548378217,0.0032766875401094996,0.006331843730475229,0.0063315781995583395,0.0040040676904256126,0.0040040676904256126,0.003283730629727801,0.003808646874164192,0.37266216649294587,0.3453810545557915,0.007790364464728296,0.00779036304911267,0.0028897100301181495,0.021900851803740493,0.016859040632900266,0.00861323722394641,0.00861323722394641,0.006524044544757772,0.006524043306842622,0.007337211059754672,0.007337211059754672,0.0062916467889002,0.006291631648584655,0.00861323722394641,0.00861323722394641,0.007390896962985256,0.00649482979965696,0.00779036304911267,0.00779036304911267,0.003283730629727801,0.003808646874164192,0.37266216649294587,0.3453810545557915,0.006018099548378217,0.006018099548378217,0.006331843730475229,0.0063315781995583395,0.0032644756300512804,0.003693342017338907,0.36996866263856115,0.34384167264557175
1053599589,64.0,0.04378032240942488,0.0028807690709199713,0.043662931888146364,0.02349572398522684,0.012057864572483437,0.012057864572483437,0.005343913810122735,0.008744081815435656,0.008744081815435656,0.0045178624713438495,0.009541193176995168,0.009541176597409409,0.005343913810122735,0.005343913810122735,0.004945624034309445,0.005825122817830708,0.377243547293415,0.3420119369430086,0.01375545849294844,0.013755458393150101,0.0028807690709199713,0.043662931888146364,0.02349572398522684,0.014309797150480879,0.014309797150480879,0.009550112652221963,0.009550113110545478,0.010380661290163871,0.010380661290163871,0.010937371741237102,0.010937377512080564,0.014309797150480879,0.014309797150480879,0.01246697061131981,0.010267211663866968,0.013755458393150101,0.013755458393150101,0.004945624034309445,0.005825122817830708,0.377243547293415,0.3420119369430086,0.008744081815435656,0.008744081815435656,0.009541193176995168,0.009541176597409409,0.004773825235254483,0.005541848997984773,0.3697168172843977,0.33692908492618273
1053599619,64.0,0.041219209176150996,0.002744351183072982,0.026272473069085752,0.01606247439155587,0.009493044004536457,0.009493044004536457,0.00427381393056909,0.006871328315564077,0.006871328315564077,0.00356430148055038,0.00818828297785958,0.00818828539889415,0.00427381393056909,0.00427381393056909,0.005034008859169701,0.0054761518114600895,0.3752075487535012,0.3544507895310117,0.009925941563076458,0.009925937389172915,0.002744351183072982,0.026272473069085752,0.01606247439155587,0.01011074577457711,0.01011074577457711,0.008088743062449357,0.008088743062449357,0.008883138372054946,0.008883138372054946,0.008847573951443881,0.008847567138182457,0.01011074577457711,0.01011074577457711,0.009644971623789206,0.00897000082291016,0.009925937389172915,0.009925937389172915,0.005034008859169701,0.0054761518114600895,0.3752075487535012,0.3544507895310117,0.006871328315564077,0.006871328315564077,0.00818828297785958,0.00818828539889415,0.004845237146698878,0.005076519947873671,0.36863989365076644,0.3502658804014121
1053599626,64.0,0.034322990406629346,0.0023667330133882937,0.037871086456149713,0.020190266640986197,0.008810005321175542,0.008810005321175542,0.0045211206034574715,0.006649738434692518,0.006649738434692518,0.003445112020257726,0.007630851578928165,0.007630755610555105,0.0045211206034574715,0.0045211206034574715,0.004819040083065356,0.005610524953252355,0.3820432545973271,0.34916607424386187,0.009878562559221822,0.009878561289633063,0.0023667330133882937,0.037871086456149713,0.020190266640986197,0.009638310208098482,0.009638310208098482,0.007286798007337785,0.007286799970610681,0.008261460338991769,0.008261460338991769,0.00852799058849613,0.008527970854975428,0.009638310208098482,0.009638310208098482,0.009377567300121945,0.00807506071142967,0.009878561289633063,0.009878561289633063,0.004819040083065356,0.005610524953252355,0.3820432545973271,0.34916607424386187,0.006649738434692518,0.006649738434692518,0.007630851578928165,0.007630755610555105,0.004620930174112704,0.005090190393102316,0.3746231214827366,0.34549993174760646
1053600728,64.0,0.01605754864793292,0.002574229620472041,0.027581590916260876,0.021666122659289862,0.01133754260037122,0.01133754260037122,0.004280077523604766,0.008558020546607242,0.008558020546607242,0.003593874884930029,0.010343581929123416,0.01034360606260817,0.004280077523604766,0.004280077523604766,0.006893488846070348,0.007510297401781416,0.3921168285835805,0.36394271788120175,0.012166652464588638,0.012166652030733473,0.002574229620472041,0.027581590916260876,0.021666122659289862,0.012074847312887447,0.012074847312887447,0.009481053521010642,0.009481053657524928,0.01011860752372792,0.01011860752372792,0.010473621995834799,0.010473610092304953,0.012074847312887447,0.012074847312887447,0.011241277586690454,0.01039602072376192,0.012166652030733473,0.012166652030733473,0.006893488846070348,0.007510297401781416,0.3921168285835805,0.36394271788120175,0.008558020546607242,0.008558020546607242,0.010343581929123416,0.01034360606260817,0.006508559014432924,0.007137490242062713,0.3818891358791836,0.3578739612784027
1053600865,64.0,0.015038593267807402,0.0025018653007678818,0.029242388814316223,0.018937485620277306,0.009583337193403865,0.009583337193403865,0.003694787834445214,0.006976551018286422,0.006976551018286422,0.003248100028164935,0.007695724474338112,0.007696477280282057,0.003694787834445214,0.003694787834445214,0.004754395375211624,0.005210692977583603,0.42842118480112623,0.3611975562336631,0.010612558080261153,0.010612557112267,0.0025018653007678818,0.029242388814316223,0.018937485620277306,0.010579355216927643,0.010579355216927643,0.007694219253761679,0.007694219852199346,0.008171042118519356,0.008171042118519356,0.008349337202385397,0.008349329534164772,0.010579355216927643,0.010579355216927643,0.010036801493364328,0.007749655270691233,0.010612557112267,0.010612557112267,0.004754395375211624,0.005210692977583603,0.42842118480112623,0.3611975562336631,0.006976551018286422,0.006976551018286422,0.007695724474338112,0.007696477280282057,0.004677913890282778,0.005080874992792483,0.4244934723094985,0.35872236988678036
1053600872,64.0,0.016797897792696255,0.002351353912296929,0.03597738566470665,0.02712725461379213,0.008749167104581753,0.008749167104581753,0.0036581993279164596,0.006001060690125222,0.006001060690125222,0.0030167192210011633,0.007370689465623964,0.007372910493268332,0.0036581993279164596,0.0036581993279164596,0.004250672602382834,0.005139035939389756,0.40677339113889643,0.36612629642416183,0.009615267515914834,0.009615267889434176,0.002351353912296929,0.03597738566470665,0.02712725461379213,0.009581497159461374,0.009581497159461374,0.006881544974289588,0.006881544974289588,0.006948702672462784,0.006948702672462784,0.007747510164419752,0.0077474779599479935,0.009581497159461374,0.009581497159461374,0.008780291457126867,0.0073291103967742305,0.009615267889434176,0.009615267889434176,0.004250672602382834,0.005139035939389756,0.40677339113889643,0.36612629642416183,0.006001060690125222,0.006001060690125222,0.007370689465623964,0.007372910493268332,0.00417767598661464,0.004990072741881035,0.3986391321854378,0.3616357843296062
1053601770,64.0,0.015055581611051246,0.0020474878866646655,0.03498187417967836,0.020615975834560298,0.009055132010783382,0.009055132010783382,0.0030649886912618657,0.0053622521646123494,0.0053622521646123494,0.0026222431214317915,0.006875289369492976,0.006875253056979412,0.0030649886912618657,0.0030649886912618657,0.003477849386032009,0.004029403556838619,0.408501207967147,0.35696872575799643,0.00977566077162372,0.009775664364817416,0.0020474878866646655,0.03498187417967836,0.020615975834560298,0.010100838201712021,0.010100838201712021,0.006262922499058247,0.006262916333092991,0.006840077479962333,0.006840077479962333,0.007352912225286468,0.007352928060672709,0.010100838201712021,0.010100838201712021,0.008850955254150918,0.0074291494261725976,0.009775664364817416,0.009775664364817416,0.003477849386032009,0.004029403556838619,0.408501207967147,0.35696872575799643,0.0053622521646123494,0.0053622521646123494,0.006875289369492976,0.006875253056979412,0.0033651376441907075,0.003684492491674721,0.4021632310262728,0.35257759114207854
