Label,Number of Queries,mAP (Embeddings_Raw),mAP (Embeddings_Raw__Int),mAP (Embeddings_Raw__Res11),mAP (Embeddings_Raw__Res01),mAP (Embeddings_Raw__ZCA_N_C),mAP (Embeddings_Raw__ZCA_C),mAP (Embeddings_Raw__rZMs_C),mAP (Embeddings_Raw__Int__ZCA_N_C),mAP (Embeddings_Raw__Int__ZCA_C),mAP (Embeddings_Raw__Int__rZMs_C),mAP (Embeddings_Raw__Res11__ZCA_C),mAP (Embeddings_Raw__Res01__ZCA_C),mAP (Embeddings_Raw__Res11__rZMs_C),mAP (Embeddings_Raw__Res01__rZMs_C),mAP (Embeddings_Raw__ZCA_N_C__Int),mAP (Embeddings_Raw__ZCA_C__Int),mAP (Embeddings_Raw__ZCA_C__Res11),mAP (Embeddings_Raw__ZCA_C__Res01),mAP (Embeddings_Raw__ZCA_N_C__rZMs_C),mAP (Embeddings_Raw__ZCA_C__rZMs_C),mAP (Embeddings_Raw__rZMs_C__Int),mAP (Embeddings_Raw__rZMs_C__Res11),mAP (Embeddings_Raw__rZMs_C__Res01),mAP (Embeddings_Raw__rZMs_C__ZCA_N_C),mAP (Embeddings_Raw__rZMs_C__ZCA_C),mAP (Embeddings_Raw__Int__ZCA_N_C__rZMs_C),mAP (Embeddings_Raw__Int__ZCA_C__rZMs_C),mAP (Embeddings_Raw__Int__rZMs_C__ZCA_N_C),mAP (Embeddings_Raw__Int__rZMs_C__ZCA_C),mAP (Embeddings_Raw__Res11__ZCA_C__rZMs_C),mAP (Embeddings_Raw__Res01__ZCA_C__rZMs_C),mAP (Embeddings_Raw__Res11__rZMs_C__ZCA_C),mAP (Embeddings_Raw__Res01__rZMs_C__ZCA_C),mAP (Embeddings_Raw__ZCA_N_C__Int__rZMs_C),mAP (Embeddings_Raw__ZCA_C__Int__rZMs_C),mAP (Embeddings_Raw__ZCA_C__Res11__rZMs_C),mAP (Embeddings_Raw__ZCA_C__Res01__rZMs_C),mAP (Embeddings_Raw__ZCA_N_C__rZMs_C__Int),mAP (Embeddings_Raw__ZCA_C__rZMs_C__Int),mAP (Embeddings_Raw__ZCA_C__rZMs_C__Res11),mAP (Embeddings_Raw__ZCA_C__rZMs_C__Res01),mAP (Embeddings_Raw__rZMs_C__Int__ZCA_N_C),mAP (Embeddings_Raw__rZMs_C__Int__ZCA_C),mAP (Embeddings_Raw__rZMs_C__Res11__ZCA_C),mAP (Embeddings_Raw__rZMs_C__Res01__ZCA_C),mAP (Embeddings_Raw__rZMs_C__ZCA_N_C__Int),mAP (Embeddings_Raw__rZMs_C__ZCA_C__Int),mAP (Embeddings_Raw__rZMs_C__ZCA_C__Res11),mAP (Embeddings_Raw__rZMs_C__ZCA_C__Res01)
1053597844,64.0,0.015602723355104523,0.001726070230909238,0.021094899327476265,0.011596803866129499,0.01177318485391473,0.01177318485391473,0.0029748137567266546,0.008668371145407985,0.008668371145407985,0.002550682151282619,0.010159646735100909,0.010159491056685531,0.0029748137567266546,0.0029748137567266546,0.00477625973819301,0.005561737312390073,0.3767641581603631,0.3368794073383287,0.013112749735552735,0.013112749894687298,0.001726070230909238,0.021094899327476265,0.011596803866129499,0.013122467027847626,0.013122467027847626,0.009720097070573606,0.009720088626053888,0.010530687629281471,0.010530687629281471,0.01033155853593042,0.010329656366589965,0.013122467027847626,0.013122467027847626,0.01273255587274226,0.010969883737331227,0.013112749894687298,0.013112749894687298,0.00477625973819301,0.005561737312390073,0.3767641581603631,0.3368794073383287,0.008668371145407985,0.008668371145407985,0.010159646735100909,0.010159491056685531,0.004554798297969566,0.0051456754149143405,0.36634066523411396,0.3313316742325995
1053597981,64.0,0.040316977571995684,0.0020956222317196588,0.01967121303971792,0.011746325286625281,0.005754652583064739,0.005754652583064739,0.002539365810509256,0.005182228276001333,0.005182228276001333,0.002400397799868982,0.005346933930984105,0.00534695769432579,0.002539365810509256,0.002539365810509256,0.003786420591264932,0.004124067731953624,0.3783662726555029,0.3499895992939722,0.005958520664404864,0.005958522183076445,0.0020956222317196588,0.01967121303971792,0.011746325286625281,0.006059842340382451,0.006059842340382451,0.00545240617315358,0.0054524091193534335,0.005749860209432668,0.005749860209432668,0.005387840343016907,0.005387854338610873,0.006059842340382451,0.006059842340382451,0.005876455099718468,0.0055092895985970275,0.005958522183076445,0.005958522183076445,0.003786420591264932,0.004124067731953624,0.3783662726555029,0.3499895992939722,0.005182228276001333,0.005182228276001333,0.005346933930984105,0.00534695769432579,0.0036003938804225655,0.0038536762186781462,0.37087735423802615,0.3447949284186678
1053597998,64.0,0.039075294449566145,0.0027932631874194305,0.022031945993168437,0.017162381762269554,0.0063028598457392886,0.0063028598457392886,0.004112744218689097,0.005787422329910326,0.005787422329910326,0.003630250751994929,0.005804437957140135,0.005804409175553134,0.004112744218689097,0.004112744218689097,0.0034444109131547248,0.003771224403567826,0.3704623975714964,0.34397223899273327,0.007178602443373686,0.007178603879959089,0.0027932631874194305,0.022031945993168437,0.017162381762269554,0.007332512867696374,0.007332512867696374,0.00616451837754833,0.006164519060160007,0.006479308954679223,0.006479308954679223,0.005861604397489741,0.005861592923953883,0.007332512867696374,0.007332512867696374,0.006744816809682955,0.00583412394794131,0.007178603879959089,0.007178603879959089,0.0034444109131547248,0.003771224403567826,0.3704623975714964,0.34397223899273327,0.005787422329910326,0.005787422329910326,0.005804437957140135,0.005804409175553134,0.003376469473959291,0.003778692162139084,0.3679661146759991,0.3426719734439347
1053599558,64.0,0.03513435550715018,0.002429318417260869,0.043605397656455935,0.02417319292128196,0.013785834691027486,0.013785834691027486,0.005666093396567265,0.009651067883053737,0.009651067883053737,0.004418096718070339,0.010628340949674225,0.010628266358242678,0.005666093396567265,0.005666093396567265,0.006862594172054433,0.007618856549035141,0.42610045675457164,0.38645084265252844,0.01507043623634597,0.015070438020919476,0.002429318417260869,0.043605397656455935,0.02417319292128196,0.01543436423114568,0.01543436423114568,0.011219674457580202,0.011219674457580202,0.012073897581224517,0.012073897581224517,0.011861051116866087,0.011861651962479586,0.01543436423114568,0.01543436423114568,0.013993673000356118,0.01196868555763726,0.015070438020919476,0.015070438020919476,0.006862594172054433,0.007618856549035141,0.42610045675457164,0.38645084265252844,0.009651067883053737,0.009651067883053737,0.010628340949674225,0.010628266358242678,0.006585362133465987,0.007238752483110075,0.4184239518496837,0.38410684735298134
1053599657,64.0,0.03747101495363382,0.0019510648265214088,0.02683956791803065,0.013716474454859512,0.008315540917875798,0.008315540917875798,0.0031363820178087953,0.005987185603686357,0.005987185603686357,0.0026768650425614895,0.006600177753335071,0.006600437178771469,0.0031363820178087953,0.0031363820178087953,0.003704474059244241,0.004542638050038937,0.3819721625460068,0.348600456420992,0.00963949161626221,0.009639492483479223,0.0019510648265214088,0.02683956791803065,0.013716474454859512,0.010061899506687002,0.010061899506687002,0.006567160969790472,0.006567160969790472,0.0076788136854872525,0.0076788136854872525,0.0070313768020456285,0.007031384765191139,0.010061899506687002,0.010061899506687002,0.009675849463461839,0.00797593065399562,0.009639492483479223,0.009639492483479223,0.003704474059244241,0.004542638050038937,0.3819721625460068,0.348600456420992,0.005987185603686357,0.005987185603686357,0.006600177753335071,0.006600437178771469,0.003524480838200415,0.0040618818050550546,0.3713682802798502,0.34194756535323617
1053599695,64.0,0.04347308463060517,0.00223034586708747,0.029880249374989756,0.015376132307569929,0.007032585722982733,0.007032585722982733,0.0032396196172571738,0.005037838305271095,0.005037838305271095,0.002770684312681375,0.005610454132468109,0.005610456337909778,0.0032396196172571738,0.0032396196172571738,0.003572839068805135,0.003923314170853045,0.3511922279493205,0.3379424320092927,0.007631537730611682,0.007631537730611682,0.00223034586708747,0.029880249374989756,0.015376132307569929,0.0076851221356428285,0.0076851221356428285,0.005855300493533533,0.005855300559362345,0.006563928102746038,0.006563928102746038,0.006054225154296315,0.006054196660610808,0.0076851221356428285,0.0076851221356428285,0.00712899888184491,0.006700914091788373,0.007631537730611682,0.007631537730611682,0.003572839068805135,0.003923314170853045,0.3511922279493205,0.3379424320092927,0.005037838305271095,0.005037838305271095,0.005610454132468109,0.005610456337909778,0.0034719389710388586,0.0037875536698709425,0.34032003018711443,0.3326446195901531
1053600704,64.0,0.01602849152693987,0.002268050216402162,0.030093640188912214,0.016406176247240067,0.011009334451403327,0.011009334451403327,0.0038688939973434175,0.007710485453997551,0.007710485453997551,0.0033352807039406353,0.009102424216035717,0.009102665228448168,0.0038688939973434175,0.0038688939973434175,0.006236402685265541,0.007048768281346382,0.41466990844908125,0.35506548478196504,0.012205304872571383,0.012205304872571383,0.002268050216402162,0.030093640188912214,0.016406176247240067,0.012547118963061737,0.012547118963061737,0.008928110464814502,0.00892811057134069,0.010029967096067818,0.010029967096067818,0.00951759577643871,0.009517643181536308,0.012547118963061737,0.012547118963061737,0.011511603811375375,0.009870058334989289,0.012205304872571383,0.012205304872571383,0.006236402685265541,0.007048768281346382,0.41466990844908125,0.35506548478196504,0.007710485453997551,0.007710485453997551,0.009102424216035717,0.009102665228448168,0.005954244102099605,0.00691415747326222,0.4112952939191208,0.3536484966272456
1053600735,64.0,0.01215440349929952,0.0022230266641627985,0.023371993011560475,0.013515156168525872,0.01523169114912489,0.01523169114912489,0.004295336751142103,0.011006979503924479,0.011006979503924479,0.0031735482654831546,0.012288126481319573,0.012288131367533171,0.004295336751142103,0.004295336751142103,0.007255981613436015,0.007866059974336625,0.38651299873336187,0.34439946021956463,0.016586826035049972,0.016586827855904665,0.0022230266641627985,0.023371993011560475,0.013515156168525872,0.016522815444516642,0.016522815444516642,0.012253773683928553,0.012253772636197618,0.013057016075459667,0.013057016075459667,0.013319040830783105,0.013319039316260673,0.016522815444516642,0.016522815444516642,0.015175726384778175,0.012912279700218778,0.016586827855904665,0.016586827855904665,0.007255981613436015,0.007866059974336625,0.38651299873336187,0.34439946021956463,0.011006979503924479,0.011006979503924479,0.012288126481319573,0.012288131367533171,0.006432928478875647,0.007288241917880334,0.3789757789005541,0.3416095799840692
1053600841,64.0,0.013634920088693984,0.0024890834854183045,0.04091286309632796,0.022386166079166117,0.010260950937708613,0.010260950937708613,0.004362403044269507,0.007717545236372855,0.007717545236372855,0.003372771304786193,0.008710567284196532,0.008710615391500557,0.004362403044269507,0.004362403044269507,0.005583841037463694,0.006594702389797295,0.3805840290998254,0.3445061856261691,0.011401746874863755,0.011401745667245423,0.0024890834854183045,0.04091286309632796,0.022386166079166117,0.011672391581242982,0.011672391581242982,0.008464061619488497,0.008464060825935989,0.008929098020615134,0.008929098020615134,0.009159190969258942,0.009159225010744768,0.011672391581242982,0.011672391581242982,0.010003653986133922,0.00925003111309369,0.011401745667245423,0.011401745667245423,0.005583841037463694,0.006594702389797295,0.3805840290998254,0.3445061856261691,0.007717545236372855,0.007717545236372855,0.008710567284196532,0.008710615391500557,0.005429799906120038,0.006305591718256638,0.3744118350087415,0.3410743116676718
1053601770,64.0,0.01564826639475495,0.0020721356257659895,0.03606724028977434,0.021279769586162064,0.00815939984145747,0.00815939984145747,0.003191808993080544,0.005393955302829965,0.005393955302829965,0.0026158565626629568,0.006157472313377871,0.006157336984311106,0.003191808993080544,0.003191808993080544,0.003246849256716737,0.0038939719372133898,0.41123248279785685,0.35711623493918815,0.009005668174072124,0.009005668003792633,0.0020721356257659895,0.03606724028977434,0.021279769586162064,0.009213572372580851,0.009213572372580851,0.005690809820131974,0.005690809134810526,0.006477502295131403,0.006477502295131403,0.006843052292172259,0.006843071465295092,0.009213572372580851,0.009213572372580851,0.008237802322651389,0.006886535992378956,0.009005668003792633,0.009005668003792633,0.003246849256716737,0.0038939719372133898,0.41123248279785685,0.35711623493918815,0.005393955302829965,0.005393955302829965,0.006157472313377871,0.006157336984311106,0.0030564626498415684,0.003646731613645005,0.4048147785873158,0.3525814057386069
