Label,Number of Queries,mAP (Embeddings_Raw),mAP (Embeddings_Raw__Int),mAP (Embeddings_Raw__ZCA_N_C),mAP (Embeddings_Raw__ZCA_N),mAP (Embeddings_Raw__ZCA_C),mAP (Embeddings_Raw__ZCA),mAP (Embeddings_Raw__ZCA-cor_N_C),mAP (Embeddings_Raw__ZCA-cor_N),mAP (Embeddings_Raw__ZCA-cor_C),mAP (Embeddings_Raw__ZCA-cor),mAP (Embeddings_Raw__rZMs_C),mAP (Embeddings_Raw__Int__ZCA_N_C),mAP (Embeddings_Raw__Int__ZCA_N),mAP (Embeddings_Raw__Int__ZCA_C),mAP (Embeddings_Raw__Int__ZCA),mAP (Embeddings_Raw__Int__ZCA-cor_N_C),mAP (Embeddings_Raw__Int__ZCA-cor_N),mAP (Embeddings_Raw__Int__ZCA-cor_C),mAP (Embeddings_Raw__Int__ZCA-cor),mAP (Embeddings_Raw__Int__rZMs_C),mAP (Embeddings_Raw__ZCA_N_C__Int),mAP (Embeddings_Raw__ZCA_N__Int),mAP (Embeddings_Raw__ZCA_C__Int),mAP (Embeddings_Raw__ZCA__Int),mAP (Embeddings_Raw__ZCA-cor_N_C__Int),mAP (Embeddings_Raw__ZCA-cor_N__Int),mAP (Embeddings_Raw__ZCA-cor_C__Int),mAP (Embeddings_Raw__ZCA-cor__Int),mAP (Embeddings_Raw__ZCA_N_C__rZMs_C),mAP (Embeddings_Raw__ZCA_N__rZMs_C),mAP (Embeddings_Raw__ZCA_C__rZMs_C),mAP (Embeddings_Raw__ZCA__rZMs_C),mAP (Embeddings_Raw__ZCA-cor_N_C__rZMs_C),mAP (Embeddings_Raw__ZCA-cor_N__rZMs_C),mAP (Embeddings_Raw__ZCA-cor_C__rZMs_C),mAP (Embeddings_Raw__ZCA-cor__rZMs_C),mAP (Embeddings_Raw__rZMs_C__Int),mAP (Embeddings_Raw__rZMs_C__ZCA_N_C),mAP (Embeddings_Raw__rZMs_C__ZCA_N),mAP (Embeddings_Raw__rZMs_C__ZCA_C),mAP (Embeddings_Raw__rZMs_C__ZCA),mAP (Embeddings_Raw__rZMs_C__ZCA-cor_N_C),mAP (Embeddings_Raw__rZMs_C__ZCA-cor_N),mAP (Embeddings_Raw__rZMs_C__ZCA-cor_C),mAP (Embeddings_Raw__rZMs_C__ZCA-cor),mAP (Embeddings_Raw__Int__ZCA_N_C__rZMs_C),mAP (Embeddings_Raw__Int__ZCA_N__rZMs_C),mAP (Embeddings_Raw__Int__ZCA_C__rZMs_C),mAP (Embeddings_Raw__Int__ZCA__rZMs_C),mAP (Embeddings_Raw__Int__ZCA-cor_N_C__rZMs_C),mAP (Embeddings_Raw__Int__ZCA-cor_N__rZMs_C),mAP (Embeddings_Raw__Int__ZCA-cor_C__rZMs_C),mAP (Embeddings_Raw__Int__ZCA-cor__rZMs_C),mAP (Embeddings_Raw__Int__rZMs_C__ZCA_N_C),mAP (Embeddings_Raw__Int__rZMs_C__ZCA_N),mAP (Embeddings_Raw__Int__rZMs_C__ZCA_C),mAP (Embeddings_Raw__Int__rZMs_C__ZCA),mAP (Embeddings_Raw__Int__rZMs_C__ZCA-cor_N_C),mAP (Embeddings_Raw__Int__rZMs_C__ZCA-cor_N),mAP (Embeddings_Raw__Int__rZMs_C__ZCA-cor_C),mAP (Embeddings_Raw__Int__rZMs_C__ZCA-cor),mAP (Embeddings_Raw__ZCA_N_C__Int__rZMs_C),mAP (Embeddings_Raw__ZCA_N__Int__rZMs_C),mAP (Embeddings_Raw__ZCA_C__Int__rZMs_C),mAP (Embeddings_Raw__ZCA__Int__rZMs_C),mAP (Embeddings_Raw__ZCA-cor_N_C__Int__rZMs_C),mAP (Embeddings_Raw__ZCA-cor_N__Int__rZMs_C),mAP (Embeddings_Raw__ZCA-cor_C__Int__rZMs_C),mAP (Embeddings_Raw__ZCA-cor__Int__rZMs_C),mAP (Embeddings_Raw__ZCA_N_C__rZMs_C__Int),mAP (Embeddings_Raw__ZCA_N__rZMs_C__Int),mAP (Embeddings_Raw__ZCA_C__rZMs_C__Int),mAP (Embeddings_Raw__ZCA__rZMs_C__Int),mAP (Embeddings_Raw__ZCA-cor_N_C__rZMs_C__Int),mAP (Embeddings_Raw__ZCA-cor_N__rZMs_C__Int),mAP (Embeddings_Raw__ZCA-cor_C__rZMs_C__Int),mAP (Embeddings_Raw__ZCA-cor__rZMs_C__Int),mAP (Embeddings_Raw__rZMs_C__Int__ZCA_N_C),mAP (Embeddings_Raw__rZMs_C__Int__ZCA_N),mAP (Embeddings_Raw__rZMs_C__Int__ZCA_C),mAP (Embeddings_Raw__rZMs_C__Int__ZCA),mAP (Embeddings_Raw__rZMs_C__Int__ZCA-cor_N_C),mAP (Embeddings_Raw__rZMs_C__Int__ZCA-cor_N),mAP (Embeddings_Raw__rZMs_C__Int__ZCA-cor_C),mAP (Embeddings_Raw__rZMs_C__Int__ZCA-cor),mAP (Embeddings_Raw__rZMs_C__ZCA_N_C__Int),mAP (Embeddings_Raw__rZMs_C__ZCA_N__Int),mAP (Embeddings_Raw__rZMs_C__ZCA_C__Int),mAP (Embeddings_Raw__rZMs_C__ZCA__Int),mAP (Embeddings_Raw__rZMs_C__ZCA-cor_N_C__Int),mAP (Embeddings_Raw__rZMs_C__ZCA-cor_N__Int),mAP (Embeddings_Raw__rZMs_C__ZCA-cor_C__Int),mAP (Embeddings_Raw__rZMs_C__ZCA-cor__Int)
JCP2022_012818,2202.0,0.19295050253965088,0.265551284852204,0.2612544130303945,0.2019968142308434,0.2612544130303945,0.2019968142308434,0.26027304959278913,0.1984766223765648,0.26027304959278913,0.1984766223765648,0.2487869619864378,0.2507155840064585,0.19300883617810666,0.2507155840064585,0.19300883617810666,0.25046984616408496,0.193008816944259,0.25046984616408496,0.193008816944259,0.2475148052902513,0.2797235448292796,0.20009544128886708,0.2627391990596848,0.19994694451069245,0.2751527609043859,0.20634491434999064,0.2593752185347015,0.2063941402437912,0.26137968848994525,0.19871052091109345,0.26136199485852746,0.1986541962663014,0.2570956286115313,0.20360443297589106,0.2570782931149196,0.20358414786751716,0.265551284852204,0.26027304959278913,0.19831147051104223,0.26027304959278913,0.19831147051104223,0.26027304959278913,0.1984766223765648,0.26027304959278913,0.1984766223765648,0.24806571866493748,0.1905847299850085,0.24804861322368413,0.19054856723911928,0.246354352191112,0.19058472638251053,0.24633764109912357,0.19054856099874348,0.25046984616408496,0.19320574364657692,0.25046984616408496,0.19320574364657692,0.25046984616408496,0.193008816944259,0.25046984616408496,0.193008816944259,0.25998852219830654,0.19774159887586085,0.25161971943157807,0.19758129477776862,0.2560973023429279,0.20291710722146825,0.2483236806539887,0.2029688424311077,0.2797235448292796,0.20009544128886708,0.2627391990596848,0.19994694451069245,0.2751527609043859,0.20634491434999064,0.2593752185347015,0.2063941402437912,0.2507155840064585,0.19300883617810666,0.2507155840064585,0.19300883617810666,0.25046984616408496,0.193008816944259,0.25046984616408496,0.193008816944259,0.2751527609043859,0.19723552986526177,0.2593752185347015,0.19720342544043826,0.2751527609043859,0.20634491434999064,0.2593752185347015,0.2063941402437912
JCP2022_025848,2211.0,0.18793573942788747,0.20627229780351472,0.1542422157105072,0.16252320167672082,0.1542422157105072,0.16252320167672082,0.15262607140101905,0.1602655005647152,0.15262607140101905,0.1602655005647152,0.1790948464751768,0.15492878215963332,0.16000965550415605,0.15492878215963332,0.16000965550415605,0.15424149645304436,0.16000965257942937,0.15424149645304436,0.16000965257942937,0.17583414820833035,0.16538623171815323,0.16145567240533532,0.17172015450152214,0.16165140538277764,0.16437760738772308,0.16164802467745445,0.17094559040096,0.16185132144106698,0.1539810879896559,0.15641082396959666,0.15399538382404085,0.15652102368119,0.1522351993512489,0.15489462274102783,0.15224821570000688,0.15500112124485774,0.20627229780351472,0.15262607140101905,0.1602024745129575,0.15262607140101905,0.1602024745129575,0.15262607140101905,0.1602655005647152,0.15262607140101905,0.1602655005647152,0.15457629878650345,0.15504007049280735,0.15458372100759962,0.15513556300775233,0.15327690132498656,0.1550400464970783,0.1532845744328958,0.15513557485734747,0.15424149645304436,0.15953528202278347,0.15424149645304436,0.15953528202278347,0.15424149645304436,0.16000965257942937,0.15424149645304436,0.16000965257942937,0.15373115300655182,0.15604984325403162,0.1579539943856189,0.1561891575508016,0.15222209160635994,0.15465228226013217,0.15659134504114552,0.15477714337175316,0.16538623171815323,0.16145567240533532,0.17172015450152214,0.16165140538277764,0.16437760738772308,0.16164802467745445,0.17094559040096,0.16185132144106698,0.15492878215963332,0.16000965550415605,0.15492878215963332,0.16000965550415605,0.15424149645304436,0.16000965257942937,0.15424149645304436,0.16000965257942937,0.16437760738772308,0.16075366881837747,0.17094559040096,0.1609249605912177,0.16437760738772308,0.16164802467745445,0.17094559040096,0.16185132144106698
JCP2022_035095,1505.0,0.21735623744726265,0.6261022015188021,0.6804585860242481,0.4428977434824262,0.6804585860242481,0.4428977434824262,0.6609880308244811,0.4274097233606913,0.6609880308244811,0.4274097233606913,0.5987602654098166,0.6311286415579481,0.40995052927820913,0.6311286415579481,0.40995052927820913,0.6283564844230828,0.4099505271321942,0.6283564844230828,0.4099505271321942,0.5851755393564569,0.699339960226544,0.4379002481415589,0.6663854783101779,0.43800223998231336,0.6886616641434434,0.4518671022644102,0.6555743072300488,0.4519421123974361,0.6779509391703049,0.45066641765638743,0.6779196975885632,0.4508199260894943,0.6669386186370502,0.4597295297935332,0.666903752621848,0.45990547505694274,0.6261022015188021,0.6609880308244811,0.42554739395186314,0.6609880308244811,0.42554739395186314,0.6609880308244811,0.4274097233606913,0.6609880308244811,0.4274097233606913,0.6428480723729925,0.42934902992277985,0.6428509038825841,0.42953123376430186,0.6343109558946934,0.4293490145108315,0.6343113551769025,0.42953124183274594,0.6283564844230828,0.40929718605903637,0.6283564844230828,0.40929718605903637,0.6283564844230828,0.4099505271321942,0.6283564844230828,0.4099505271321942,0.6724886288740309,0.447682988973649,0.6500433965700536,0.4479177667772094,0.660842428338278,0.4568553987596251,0.6391493312075148,0.4570246405642178,0.699339960226544,0.4379002481415589,0.6663854783101779,0.43800223998231336,0.6886616641434434,0.4518671022644102,0.6555743072300488,0.4519421123974361,0.6311286415579481,0.40995052927820913,0.6311286415579481,0.40995052927820913,0.6283564844230828,0.4099505271321942,0.6283564844230828,0.4099505271321942,0.6886616641434434,0.4265597473299998,0.6555743072300488,0.42658351811622514,0.6886616641434434,0.4518671022644102,0.6555743072300488,0.4519421123974361
JCP2022_037716,2211.0,0.26359327311159964,0.6049101248146649,0.7631393181016041,0.43296791677011803,0.7631393181016041,0.43296791677011803,0.7270512772360347,0.4146388458084378,0.7270512772360347,0.4146388458084378,0.5585808267936727,0.6787877776939991,0.3968592845392323,0.6787877776939991,0.3968592845392323,0.6804411885268853,0.3968592859203957,0.6804411885268853,0.3968592859203957,0.5296836289929614,0.7895750172629621,0.4261696854885739,0.7363269620783045,0.4257170914634512,0.7566642097912095,0.42779057257646924,0.7020750312265777,0.4273056354109255,0.7608248128525013,0.4305656916416031,0.7607375212464726,0.4299352962658165,0.7180423932802507,0.4265042911255644,0.7179472437343501,0.4258530576352478,0.6049101248146649,0.7270512772360347,0.4149053643801546,0.7270512772360347,0.4149053643801546,0.7270512772360347,0.41463884580252164,0.7270512772360347,0.41463884580252164,0.6696965694393472,0.39610147915091026,0.6696570714709524,0.3957795468692155,0.6676232341596786,0.39610145885144865,0.6675826572093592,0.395779547717842,0.6804411885268853,0.39757487642660627,0.6804411885268853,0.39757487642660627,0.6804411885268853,0.3968592859203957,0.6804411885268853,0.3968592859203957,0.7516536958344188,0.42749007301476627,0.7100505598651524,0.426831059977262,0.7091030906720525,0.4241636494836014,0.6717636949681469,0.42350961081653493,0.7895750172629621,0.4261696854885739,0.7363269620783045,0.4257170914634512,0.7566642097912095,0.42779057257646924,0.7020750312265777,0.4273056354109255,0.6787877776939991,0.3968592845392323,0.6787877776939991,0.3968592845392323,0.6804411885268853,0.3968592859203957,0.6804411885268853,0.3968592859203957,0.7566642097912095,0.4098531188250943,0.7020750312265777,0.4090960433858325,0.7566642097912095,0.42779057257646924,0.7020750312265777,0.4273056354109255
JCP2022_046054,2210.0,0.18625244609771124,0.38147970444346324,0.48919812141167585,0.34012789962646073,0.48919812141167585,0.34012789962646073,0.45526084929594046,0.3272255347744913,0.45526084929594046,0.3272255347744913,0.3711104291900505,0.433329692585179,0.3115045619777733,0.433329692585179,0.3115045619777733,0.43358882244561076,0.31150459815017395,0.43358882244561076,0.31150459815017395,0.3528028273933488,0.5056213851760796,0.33461278049999266,0.4726574486863298,0.33445802518828016,0.4761907158086159,0.3246922689824865,0.4490095453076214,0.324401999461746,0.48337226885913925,0.3388143209557318,0.4833723884271828,0.3385729578959159,0.44817148250712263,0.3267882755222103,0.4481645430438235,0.32651419021144296,0.38147970444346324,0.45526084929594046,0.32906985902855046,0.45526084929594046,0.32906985902855046,0.45526084929594046,0.3272255347744913,0.45526084929594046,0.3272255347744913,0.43097145555747296,0.3117271514666765,0.4309695362264228,0.31166747688274943,0.4306636345994387,0.31172719437022384,0.43066179847796326,0.31166745621006064,0.43358882244561076,0.3119830359235166,0.43358882244561076,0.3119830359235166,0.43358882244561076,0.31150459815017395,0.43358882244561076,0.31150459815017395,0.47670483849064127,0.3352905715545396,0.45703862347529717,0.3350561187393336,0.4423193084976751,0.3234184399124463,0.43189200552839135,0.3231345975688929,0.5056213851760796,0.33461278049999266,0.4726574486863298,0.33445802518828016,0.4761907158086159,0.3246922689824865,0.4490095453076214,0.324401999461746,0.433329692585179,0.3115045619777733,0.433329692585179,0.3115045619777733,0.43358882244561076,0.31150459815017395,0.43358882244561076,0.31150459815017395,0.4761907158086159,0.321747026127332,0.4490095453076214,0.32132023823502814,0.4761907158086159,0.3246922689824865,0.4490095453076214,0.324401999461746
JCP2022_050797,2207.0,0.17764249644708743,0.17199741262025273,0.13427036526870675,0.14050900169254643,0.13427036526870675,0.14050900169254643,0.1337469377630476,0.13982398463945936,0.1337469377630476,0.13982398463945936,0.1454143908960219,0.13428268656920211,0.13990346309218651,0.13428268656920211,0.13990346309218651,0.13416857858561762,0.13990347153767815,0.13416857858561762,0.13990347153767815,0.14237535129443482,0.14554487524573853,0.1401233713892675,0.1547001891927236,0.14023761565887288,0.14543276997654597,0.14106980602273098,0.15457199933535515,0.1411969226333086,0.1340322698472429,0.13494986566935396,0.13404518634676052,0.13502762512522926,0.13385116553982476,0.13443365533002335,0.13386462821896228,0.1345127260074684,0.17199741262025273,0.1337469377630476,0.13971430218604203,0.1337469377630476,0.13971430218604203,0.1337469377630476,0.13982398463945936,0.1337469377630476,0.13982398463945936,0.13442197429836683,0.1351629840860577,0.13442960428232,0.1352127652589346,0.1341248746185847,0.13516298624077086,0.13413229218064845,0.1352127852199566,0.13416857858561762,0.13973097112709812,0.13416857858561762,0.13973097112709812,0.13416857858561762,0.13990347153767815,0.13416857858561762,0.13990347153767815,0.13407012883074546,0.1348452664946154,0.13866774811188412,0.13493045302238496,0.13387389977144473,0.1343568278203544,0.13834670278019995,0.13442998035727818,0.14554487524573853,0.1401233713892675,0.1547001891927236,0.14023761565887288,0.14543276997654597,0.14106980602273098,0.15457199933535515,0.1411969226333086,0.13428268656920211,0.13990346309218651,0.13428268656920211,0.13990346309218651,0.13416857858561762,0.13990347153767815,0.13416857858561762,0.13990347153767815,0.14543276997654597,0.14043218105197847,0.15457199933535515,0.14054499141644422,0.14543276997654597,0.14106980602273098,0.15457199933535515,0.1411969226333086
JCP2022_064022,2208.0,0.1963562952198519,0.3971626637363652,0.391693987390151,0.2879395669040231,0.391693987390151,0.2879395669040231,0.3735678191807598,0.2782964020572101,0.3735678191807598,0.2782964020572101,0.36096337277393686,0.3316304246045741,0.2573176951144013,0.3316304246045741,0.2573176951144013,0.3319416406739261,0.2573177112318243,0.3319416406739261,0.2573177112318243,0.34687709748256873,0.4201554228562163,0.28510250435285867,0.3971959529762756,0.28500240991630155,0.41478493006768746,0.28511178566930256,0.39319744288767855,0.284912893290188,0.386981555409891,0.28674109171358453,0.3869789821569517,0.2864717200255136,0.38145837033064695,0.28481101765174266,0.3814543718765294,0.2845044317836752,0.3971626637363652,0.3735678191807598,0.277856656633906,0.3735678191807598,0.277856656633906,0.3735678191807598,0.2782964020572101,0.3735678191807598,0.2782964020572101,0.3310381065353874,0.25733600479614316,0.33105265769971065,0.2572031374339977,0.3309201499122841,0.2573359920178593,0.33093447000553006,0.25720312560003833,0.3319416406739261,0.256748206150694,0.3319416406739261,0.256748206150694,0.3319416406739261,0.2573177112318243,0.3319416406739261,0.2573177112318243,0.3838344654937536,0.284621548384216,0.37462139511574816,0.2843834706383757,0.3788301417546362,0.2828531725025375,0.3712015153947598,0.2825133513960686,0.4201554228562163,0.28510250435285867,0.3971959529762756,0.28500240991630155,0.41478493006768746,0.28511178566930256,0.39319744288767855,0.284912893290188,0.3316304246045741,0.2573176951144013,0.3316304246045741,0.2573176951144013,0.3319416406739261,0.2573177112318243,0.3319416406739261,0.2573177112318243,0.41478493006768746,0.28384844342259735,0.39319744288767855,0.2835594743485384,0.41478493006768746,0.28511178566930256,0.39319744288767855,0.284912893290188
JCP2022_085227,2100.0,0.17343979024096368,0.16954565170781774,0.12858750185165696,0.13745314522171906,0.12858750185165696,0.13745314522171906,0.12875939031112618,0.1367204313165267,0.12875939031112618,0.1367204313165267,0.14428688581607324,0.12952350941829674,0.1362434411839105,0.12952350941829674,0.1362434411839105,0.12935457858394364,0.13624342892339242,0.12935457858394364,0.13624342892339242,0.14149300680727459,0.1403466695748904,0.13705781649913015,0.15001802639765316,0.1371870464057371,0.14075731227950447,0.13830018382570383,0.15045967442532965,0.13843731169138537,0.12848196545568613,0.13110810271844223,0.1284926976390995,0.13118899148088115,0.12861139764132729,0.13080504209062926,0.128623018603464,0.13088491273731268,0.16954565170781774,0.12875939031112618,0.13663342882780302,0.12875939031112618,0.13663342882780302,0.12875939031112618,0.13672043127964587,0.12875939031112618,0.13672043127964587,0.12956986394968834,0.13087712439931404,0.12957712585395426,0.1309361789214876,0.1292369235518194,0.13087714123341906,0.12924333585412143,0.13093615820521476,0.12935457858394364,0.13598821789684273,0.12935457858394364,0.13598821789684273,0.12935457858394364,0.13624342892339242,0.12935457858394364,0.13624342892339242,0.12843277046458318,0.13096757600402617,0.13338047335048459,0.13106086458549965,0.12861524684026365,0.1307788164249472,0.13347038488386886,0.1308547863320136,0.1403466695748904,0.13705781649913015,0.15001802639765316,0.1371870464057371,0.14075731227950447,0.13830018382570383,0.15045967442532965,0.13843731169138537,0.12952350941829674,0.1362434411839105,0.12952350941829674,0.1362434411839105,0.12935457858394364,0.13624342892339242,0.12935457858394364,0.13624342892339242,0.14075731227950447,0.1372925495708705,0.15045967442532965,0.13741817285197336,0.14075731227950447,0.13830018382570383,0.15045967442532965,0.13843731169138537
Mean mAP,2106.75,0.19944084756650188,0.3528776676871356,0.37535556359861805,0.26830191120060726,0.37535556359861805,0.26830191120060726,0.36153417820064976,0.26035713061226207,0.36153417820064976,0.26035713061226207,0.3258747474176483,0.3430408873244114,0.25059968335849697,0.3430408873244114,0.25059968335849697,0.34282032948202446,0.2505996865524184,0.34282032948202446,0.2505996865524184,0.3152195506032034,0.39321163836123296,0.265314690008198,0.37646792640033394,0.2652753473135533,0.38275274629488953,0.26710308229606855,0.36690110116853414,0.26705529207123097,0.3733755735092958,0.26599585440447415,0.3733629815109498,0.26589896710379274,0.36080053198737533,0.26519635840382777,0.36078550836423795,0.26509500781805806,0.3528776676871356,0.36153417820064976,0.2602801187540399,0.36153417820064976,0.2602801187540399,0.36153417820064976,0.26035713060691246,0.36153417820064976,0.26035713060691246,0.342648507450587,0.25077232178746217,0.3426461542059035,0.2507518086721948,0.34081387828157467,0.25077232001301775,0.34081101555456805,0.25075180633024363,0.34282032948202446,0.25050793990664433,0.34282032948202446,0.25050793990664433,0.34282032948202446,0.2505996865524184,0.34282032948202446,0.2505996865524184,0.37011302539912894,0.2643361833194631,0.35917198878822715,0.2642437732585794,0.35773793872795473,0.2637494617981391,0.348842332557252,0.2636516191047334,0.39321163836123296,0.265314690008198,0.37646792640033394,0.2652753473135533,0.38275274629488953,0.26710308229606855,0.36690110116853414,0.26705529207123097,0.3430408873244114,0.25059968335849697,0.3430408873244114,0.25059968335849697,0.34282032948202446,0.2505996865524184,0.34282032948202446,0.2505996865524184,0.38275274629488953,0.25971528312643893,0.36690110116853414,0.2595813530482122,0.38275274629488953,0.26710308229606855,0.36690110116853414,0.26705529207123097
