Label,Number of Queries,mAP (Embeddings_Raw),mAP (Embeddings_Raw__Int),mAP (Embeddings_Raw__Res11),mAP (Embeddings_Raw__ZCA_N_C),mAP (Embeddings_Raw__ZCA_C),mAP (Embeddings_Raw__ZCA-cor_N_C),mAP (Embeddings_Raw__ZCA-cor_C),mAP (Embeddings_Raw__rZMi_C),mAP (Embeddings_Raw__rZMs_C),mAP (Embeddings_Raw__Int__ZCA_N_C),mAP (Embeddings_Raw__Int__ZCA_C),mAP (Embeddings_Raw__Int__ZCA-cor_N_C),mAP (Embeddings_Raw__Int__ZCA-cor_C),mAP (Embeddings_Raw__Int__rZMi_C),mAP (Embeddings_Raw__Int__rZMs_C),mAP (Embeddings_Raw__Res11__ZCA_C),mAP (Embeddings_Raw__Res11__ZCA-cor_C),mAP (Embeddings_Raw__Res11__rZMi_C),mAP (Embeddings_Raw__Res11__rZMs_C),mAP (Embeddings_Raw__ZCA_N_C__Int),mAP (Embeddings_Raw__ZCA_C__Int),mAP (Embeddings_Raw__ZCA-cor_N_C__Int),mAP (Embeddings_Raw__ZCA-cor_C__Int),mAP (Embeddings_Raw__ZCA_C__Res11),mAP (Embeddings_Raw__ZCA-cor_C__Res11),mAP (Embeddings_Raw__ZCA_N_C__rZMi_C),mAP (Embeddings_Raw__ZCA_N_C__rZMs_C),mAP (Embeddings_Raw__ZCA_C__rZMi_C),mAP (Embeddings_Raw__ZCA_C__rZMs_C),mAP (Embeddings_Raw__ZCA-cor_N_C__rZMi_C),mAP (Embeddings_Raw__ZCA-cor_N_C__rZMs_C),mAP (Embeddings_Raw__ZCA-cor_C__rZMi_C),mAP (Embeddings_Raw__ZCA-cor_C__rZMs_C),mAP (Embeddings_Raw__rZMi_C__Int),mAP (Embeddings_Raw__rZMs_C__Int),mAP (Embeddings_Raw__rZMi_C__Res11),mAP (Embeddings_Raw__rZMs_C__Res11),mAP (Embeddings_Raw__rZMi_C__ZCA_N_C),mAP (Embeddings_Raw__rZMi_C__ZCA_C),mAP (Embeddings_Raw__rZMi_C__ZCA-cor_N_C),mAP (Embeddings_Raw__rZMi_C__ZCA-cor_C),mAP (Embeddings_Raw__rZMs_C__ZCA_N_C),mAP (Embeddings_Raw__rZMs_C__ZCA_C),mAP (Embeddings_Raw__rZMs_C__ZCA-cor_N_C),mAP (Embeddings_Raw__rZMs_C__ZCA-cor_C),mAP (Embeddings_Raw__Int__ZCA_N_C__rZMi_C),mAP (Embeddings_Raw__Int__ZCA_N_C__rZMs_C),mAP (Embeddings_Raw__Int__ZCA_C__rZMi_C),mAP (Embeddings_Raw__Int__ZCA_C__rZMs_C),mAP (Embeddings_Raw__Int__ZCA-cor_N_C__rZMi_C),mAP (Embeddings_Raw__Int__ZCA-cor_N_C__rZMs_C),mAP (Embeddings_Raw__Int__ZCA-cor_C__rZMi_C),mAP (Embeddings_Raw__Int__ZCA-cor_C__rZMs_C),mAP (Embeddings_Raw__Int__rZMi_C__ZCA_N_C),mAP (Embeddings_Raw__Int__rZMi_C__ZCA_C),mAP (Embeddings_Raw__Int__rZMi_C__ZCA-cor_N_C),mAP (Embeddings_Raw__Int__rZMi_C__ZCA-cor_C),mAP (Embeddings_Raw__Int__rZMs_C__ZCA_N_C),mAP (Embeddings_Raw__Int__rZMs_C__ZCA_C),mAP (Embeddings_Raw__Int__rZMs_C__ZCA-cor_N_C),mAP (Embeddings_Raw__Int__rZMs_C__ZCA-cor_C),mAP (Embeddings_Raw__Res11__ZCA_C__rZMi_C),mAP (Embeddings_Raw__Res11__ZCA_C__rZMs_C),mAP (Embeddings_Raw__Res11__ZCA-cor_C__rZMi_C),mAP (Embeddings_Raw__Res11__ZCA-cor_C__rZMs_C),mAP (Embeddings_Raw__Res11__rZMi_C__ZCA_C),mAP (Embeddings_Raw__Res11__rZMi_C__ZCA-cor_C),mAP (Embeddings_Raw__Res11__rZMs_C__ZCA_C),mAP (Embeddings_Raw__Res11__rZMs_C__ZCA-cor_C),mAP (Embeddings_Raw__ZCA_N_C__Int__rZMi_C),mAP (Embeddings_Raw__ZCA_N_C__Int__rZMs_C),mAP (Embeddings_Raw__ZCA_C__Int__rZMi_C),mAP (Embeddings_Raw__ZCA_C__Int__rZMs_C),mAP (Embeddings_Raw__ZCA-cor_N_C__Int__rZMi_C),mAP (Embeddings_Raw__ZCA-cor_N_C__Int__rZMs_C),mAP (Embeddings_Raw__ZCA-cor_C__Int__rZMi_C),mAP (Embeddings_Raw__ZCA-cor_C__Int__rZMs_C),mAP (Embeddings_Raw__ZCA_C__Res11__rZMi_C),mAP (Embeddings_Raw__ZCA_C__Res11__rZMs_C),mAP (Embeddings_Raw__ZCA-cor_C__Res11__rZMi_C),mAP (Embeddings_Raw__ZCA-cor_C__Res11__rZMs_C),mAP (Embeddings_Raw__ZCA_N_C__rZMi_C__Int),mAP (Embeddings_Raw__ZCA_N_C__rZMs_C__Int),mAP (Embeddings_Raw__ZCA_C__rZMi_C__Int),mAP (Embeddings_Raw__ZCA_C__rZMs_C__Int),mAP (Embeddings_Raw__ZCA-cor_N_C__rZMi_C__Int),mAP (Embeddings_Raw__ZCA-cor_N_C__rZMs_C__Int),mAP (Embeddings_Raw__ZCA-cor_C__rZMi_C__Int),mAP (Embeddings_Raw__ZCA-cor_C__rZMs_C__Int),mAP (Embeddings_Raw__ZCA_C__rZMi_C__Res11),mAP (Embeddings_Raw__ZCA_C__rZMs_C__Res11),mAP (Embeddings_Raw__ZCA-cor_C__rZMi_C__Res11),mAP (Embeddings_Raw__ZCA-cor_C__rZMs_C__Res11),mAP (Embeddings_Raw__rZMi_C__Int__ZCA_N_C),mAP (Embeddings_Raw__rZMi_C__Int__ZCA_C),mAP (Embeddings_Raw__rZMi_C__Int__ZCA-cor_N_C),mAP (Embeddings_Raw__rZMi_C__Int__ZCA-cor_C),mAP (Embeddings_Raw__rZMs_C__Int__ZCA_N_C),mAP (Embeddings_Raw__rZMs_C__Int__ZCA_C),mAP (Embeddings_Raw__rZMs_C__Int__ZCA-cor_N_C),mAP (Embeddings_Raw__rZMs_C__Int__ZCA-cor_C),mAP (Embeddings_Raw__rZMi_C__Res11__ZCA_C),mAP (Embeddings_Raw__rZMi_C__Res11__ZCA-cor_C),mAP (Embeddings_Raw__rZMs_C__Res11__ZCA_C),mAP (Embeddings_Raw__rZMs_C__Res11__ZCA-cor_C),mAP (Embeddings_Raw__rZMi_C__ZCA_N_C__Int),mAP (Embeddings_Raw__rZMi_C__ZCA_C__Int),mAP (Embeddings_Raw__rZMi_C__ZCA-cor_N_C__Int),mAP (Embeddings_Raw__rZMi_C__ZCA-cor_C__Int),mAP (Embeddings_Raw__rZMs_C__ZCA_N_C__Int),mAP (Embeddings_Raw__rZMs_C__ZCA_C__Int),mAP (Embeddings_Raw__rZMs_C__ZCA-cor_N_C__Int),mAP (Embeddings_Raw__rZMs_C__ZCA-cor_C__Int),mAP (Embeddings_Raw__rZMi_C__ZCA_C__Res11),mAP (Embeddings_Raw__rZMi_C__ZCA-cor_C__Res11),mAP (Embeddings_Raw__rZMs_C__ZCA_C__Res11),mAP (Embeddings_Raw__rZMs_C__ZCA-cor_C__Res11)
JCP2022_012818,2617.0,0.22461406459635525,0.32686045689019577,0.31914771641879974,0.28896155971964255,0.28896155971964255,0.2879218791608892,0.2879218791608892,0.30618887776411796,0.3077165015676542,0.29384104739172495,0.29384104739172495,0.29308060508991535,0.29308060508991535,0.31029146502269084,0.3126507313590084,0.3010918557178801,0.2879218791608892,0.30618887776411796,0.3077165015676542,0.31168463970616406,0.3088230384639082,0.3115950505948209,0.30998315766344486,0.29402046042661567,0.2979433332296069,0.2901169872027719,0.28983694517950315,0.290114286886203,0.28983484180193847,0.28969621874465923,0.28953566381636864,0.2896923931097375,0.2895335960488766,0.32686045689019577,0.32686045689019577,0.31914771641879974,0.31914771641879974,0.2879611044362539,0.2879611044362539,0.2879218791608892,0.2879218791608892,0.2879218791608892,0.2879218791608892,0.2879218791608892,0.2879218791608892,0.2895536983656163,0.2927960633309573,0.2895533517595625,0.2927975017027954,0.2870256871600122,0.2902155967081262,0.2870246171025117,0.2902166049932414,0.29345124850829524,0.29345124850829524,0.29308060508991535,0.29308060508991535,0.29308060508991535,0.29308060508991535,0.29308060508991535,0.29308060508991535,0.3062934477630708,0.3059454213467707,0.2896923931097375,0.2895335960488766,0.2879611044362539,0.2879218791608892,0.2879218791608892,0.2879218791608892,0.28917651626831564,0.28989399709933006,0.29352931343321076,0.2948102667519368,0.2885253529100108,0.2894507005536781,0.29361619106883263,0.29493134382721675,0.290114286886203,0.28983484180193847,0.2896923931097375,0.2895335960488766,0.31168463970616406,0.31168463970616406,0.3088230384639082,0.3088230384639082,0.3115950505948209,0.3115950505948209,0.30998315766344486,0.30998315766344486,0.29402046042661567,0.29402046042661567,0.2979433332296069,0.2979433332296069,0.29384104739172495,0.29384104739172495,0.29308060508991535,0.29308060508991535,0.29384104739172495,0.29384104739172495,0.29308060508991535,0.29308060508991535,0.3010918557178801,0.2879218791608892,0.3010918557178801,0.2879218791608892,0.3109146073313583,0.30904057909508265,0.3115950505948209,0.30998315766344486,0.3115950505948209,0.30998315766344486,0.3115950505948209,0.30998315766344486,0.2969949959139756,0.2979433332296069,0.2979433332296069,0.2979433332296069
JCP2022_025848,2619.0,0.2006349325195152,0.21787584673708643,0.2670253271341956,0.18514481043778197,0.18514481043778197,0.18287337480825358,0.18287337480825358,0.19090880254093448,0.1905898358517925,0.18832622634354035,0.18832622634354035,0.18813863568041975,0.18813863568041975,0.18774646234241568,0.18871880964602805,0.18151347441255006,0.18287337480825358,0.19090880254093448,0.1905898358517925,0.19634404946026357,0.20387363861152613,0.20094429257277496,0.20905123413695761,0.2168441584214976,0.22274779450940077,0.1781115467973636,0.1785388354741618,0.1781129549934258,0.17853974272943118,0.1820591454361279,0.1825534946881869,0.18205862006772028,0.18255386607303023,0.21787584673708643,0.21787584673708643,0.2670253271341956,0.2670253271341956,0.1825532482747536,0.1825532482747536,0.18287337480825358,0.18287337480825358,0.18287337480825358,0.18287337480825358,0.18287337480825358,0.18287337480825358,0.18707839005054944,0.1896694153152137,0.18707709825796448,0.1896688991077739,0.18411206193465904,0.18678071907969618,0.18411065480082583,0.18678035423971406,0.1881115338586348,0.1881115338586348,0.18813863568041975,0.18813863568041975,0.18813863568041975,0.18813863568041975,0.18813863568041975,0.18813863568041975,0.18361316500789235,0.1841698086958836,0.18205862006772028,0.18255386607303023,0.1825532482747536,0.18287337480825358,0.18287337480825358,0.18287337480825358,0.1783479712291616,0.17825630716927132,0.1849511798454681,0.1859605070015151,0.182363567455201,0.18227088328499452,0.18870984566728527,0.18982135173811798,0.1781129549934258,0.17853974272943118,0.18205862006772028,0.18255386607303023,0.19634404946026357,0.19634404946026357,0.20387363861152613,0.20387363861152613,0.20094429257277496,0.20094429257277496,0.20905123413695761,0.20905123413695761,0.2168441584214976,0.2168441584214976,0.22274779450940077,0.22274779450940077,0.18832622634354035,0.18832622634354035,0.18813863568041975,0.18813863568041975,0.18832622634354035,0.18832622634354035,0.18813863568041975,0.18813863568041975,0.18151347441255006,0.18287337480825358,0.18151347441255006,0.18287337480825358,0.2006951886813611,0.20845447618191856,0.20094429257277496,0.20905123413695761,0.20094429257277496,0.20905123413695761,0.20094429257277496,0.20905123413695761,0.22247836300974413,0.22274779450940077,0.22274779450940077,0.22274779450940077
JCP2022_035095,1803.0,0.3012132679813699,0.6478277402400702,0.5712556260195677,0.6656120677327605,0.6656120677327605,0.66492395227522,0.66492395227522,0.6495016982606071,0.6539189761555426,0.6913096525274348,0.6913096525274348,0.6916433576211473,0.6916433576211473,0.634021353097211,0.6365873387217459,0.6741697243122006,0.66492395227522,0.6495016982606071,0.6539189761555426,0.7076099458609054,0.6950861941720515,0.7153724489251775,0.7030577117097434,0.5530638665244717,0.5755145946587986,0.6579369330372685,0.6604815540892095,0.6579240443541191,0.6604720139229113,0.6685775453543797,0.6712843037227325,0.6685723549848537,0.6712746666410142,0.6478277402400702,0.6478277402400702,0.5712556260195677,0.5712556260195677,0.6626287015469318,0.6626287015469318,0.66492395227522,0.66492395227522,0.66492395227522,0.66492395227522,0.66492395227522,0.66492395227522,0.6767773269159886,0.6854647422029234,0.6767797673652982,0.6854801358702293,0.6743007097617494,0.6834181206454515,0.6743017617697779,0.683432975601696,0.6911259008454524,0.6911259008454524,0.6916433576211473,0.6916433576211473,0.6916433576211473,0.6916433576211473,0.6916433576211473,0.6916433576211473,0.6555052546884128,0.65761808098976,0.6685723549848537,0.6712746666410142,0.6626287015469318,0.66492395227522,0.66492395227522,0.66492395227522,0.6559615121198711,0.6587090291923733,0.662567646990526,0.6657458801903271,0.6663580600517438,0.6704575234440534,0.6707539786631693,0.673655634999158,0.6579240443541191,0.6604720139229113,0.6685723549848537,0.6712746666410142,0.7076099458609054,0.7076099458609054,0.6950861941720515,0.6950861941720515,0.7153724489251775,0.7153724489251775,0.7030577117097434,0.7030577117097434,0.5530638665244717,0.5530638665244717,0.5755145946587986,0.5755145946587986,0.6913096525274348,0.6913096525274348,0.6916433576211473,0.6916433576211473,0.6913096525274348,0.6913096525274348,0.6916433576211473,0.6916433576211473,0.6741697243122006,0.66492395227522,0.6741697243122006,0.66492395227522,0.7133200225993723,0.7006862203702028,0.7153724489251775,0.7030577117097434,0.7153724489251775,0.7030577117097434,0.7153724489251775,0.7030577117097434,0.5729430979390111,0.5755145946587986,0.5755145946587986,0.5755145946587986
JCP2022_037716,2622.0,0.5340372483539298,0.8616250215005132,0.8444913535298547,0.827110940750997,0.827110940750997,0.8261034476297952,0.8261034476297952,0.8222893134679661,0.8249671229761103,0.841098546113282,0.841098546113282,0.8429526457631357,0.8429526457631357,0.8266907793287931,0.830386252556389,0.833227536522155,0.8261034476297952,0.8222893134679661,0.8249671229761103,0.8610926698178656,0.8528238246243532,0.8631429732884371,0.8549361366533457,0.8505753658766771,0.854375836123576,0.8211498122496458,0.8206623581075904,0.8211519583695099,0.8206548773281845,0.8239378529857181,0.8236154582412507,0.8239331237361908,0.8236089128829515,0.8616250215005132,0.8616250215005132,0.8444913535298547,0.8444913535298547,0.8270995181458533,0.8270995181458533,0.8261034476297952,0.8261034476297952,0.8261034476297952,0.8261034476297952,0.8261034476297952,0.8261034476297952,0.8200853493485121,0.8268706539090943,0.8200849178236874,0.8268719309132277,0.8226434319587755,0.8292656249179092,0.8226470070924846,0.8292661689560042,0.8423001366181289,0.8423001366181289,0.8429526457631357,0.8429526457631357,0.8429526457631357,0.8429526457631357,0.8429526457631357,0.8429526457631357,0.8234282245040643,0.8228608909541353,0.8239331237361908,0.8236089128829515,0.8270995181458533,0.8261034476297952,0.8261034476297952,0.8261034476297952,0.8151821445288049,0.8174902223595493,0.8177114563334845,0.8203884046673643,0.8182498661033968,0.8212109777930641,0.8202560238709518,0.8231912008293893,0.8211519583695099,0.8206548773281845,0.8239331237361908,0.8236089128829515,0.8610926698178656,0.8610926698178656,0.8528238246243532,0.8528238246243532,0.8631429732884371,0.8631429732884371,0.8549361366533457,0.8549361366533457,0.8505753658766771,0.8505753658766771,0.854375836123576,0.854375836123576,0.841098546113282,0.841098546113282,0.8429526457631357,0.8429526457631357,0.841098546113282,0.841098546113282,0.8429526457631357,0.8429526457631357,0.833227536522155,0.8261034476297952,0.833227536522155,0.8261034476297952,0.8625529441328602,0.8536838206318508,0.8631429732884371,0.8549361366533457,0.8631429732884371,0.8549361366533457,0.8631429732884371,0.8549361366533457,0.8526018411541099,0.854375836123576,0.854375836123576,0.854375836123576
JCP2022_046054,2618.0,0.34352585401607044,0.7099531868238502,0.6987066754380873,0.7745998157446528,0.7745998157446528,0.7756321044031163,0.7756321044031163,0.7085815028763582,0.7117107364674726,0.7754544522098126,0.7754544522098126,0.776470087545226,0.776470087545226,0.6722498375063446,0.6744380363511249,0.7836273237097348,0.7756321044031163,0.7085815028763582,0.7117107364674726,0.7980920888974873,0.7780389330705235,0.8082149155923611,0.7900784670618364,0.6279366172391275,0.6588307139865803,0.7588994005303809,0.7601563140467086,0.7588993404809072,0.7601488790010769,0.7704089019369625,0.7710898407401874,0.7704050907713912,0.7710833080116143,0.7099531868238502,0.7099531868238502,0.6987066754380873,0.6987066754380873,0.7744821355927595,0.7744821355927595,0.7756321044031163,0.7756321044031163,0.7756321044031163,0.7756321044031163,0.7756321044031163,0.7756321044031163,0.7578227365177166,0.7628974466196178,0.7578044714228399,0.7628964124153828,0.7604357410601039,0.7661753230758591,0.7604170519253792,0.7661745680258818,0.77655646559777,0.77655646559777,0.776470087545226,0.776470087545226,0.776470087545226,0.776470087545226,0.776470087545226,0.776470087545226,0.7640064617875051,0.7644593982706696,0.7704050907713912,0.7710833080116143,0.7744821355927595,0.7756321044031163,0.7756321044031163,0.7756321044031163,0.7540873156897687,0.7551143630417945,0.7450220307728488,0.7483266187083035,0.7661008639009397,0.7680875994635391,0.7577218411703934,0.7601490333785839,0.7588993404809072,0.7601488790010769,0.7704050907713912,0.7710833080116143,0.7980920888974873,0.7980920888974873,0.7780389330705235,0.7780389330705235,0.8082149155923611,0.8082149155923611,0.7900784670618364,0.7900784670618364,0.6279366172391275,0.6279366172391275,0.6588307139865803,0.6588307139865803,0.7754544522098126,0.7754544522098126,0.776470087545226,0.776470087545226,0.7754544522098126,0.7754544522098126,0.776470087545226,0.776470087545226,0.7836273237097348,0.7756321044031163,0.7836273237097348,0.7756321044031163,0.8072910664845503,0.7887735681147463,0.8082149155923611,0.7900784670618364,0.8082149155923611,0.7900784670618364,0.8082149155923611,0.7900784670618364,0.6573511170294366,0.6588307139865803,0.6588307139865803,0.6588307139865803
JCP2022_050797,2616.0,0.18903594651226072,0.16877044308903427,0.24210134230362176,0.134960790081082,0.134960790081082,0.13473811329044508,0.13473811329044508,0.13595741808690348,0.13592940253558589,0.1364640192864138,0.1364640192864138,0.13645890045152712,0.13645890045152712,0.13360902072548927,0.13338399604796805,0.1348211213399068,0.13473811329044508,0.13595741808690348,0.13592940253558589,0.15040134713266096,0.16129092262131048,0.15039563684355178,0.16150239224668225,0.21045659107273454,0.21224174940082818,0.13478271079811557,0.1347814280264079,0.13478502495188127,0.1347834807147232,0.13421549106463473,0.1342053623823812,0.1342169644862013,0.13420754227845288,0.16877044308903427,0.16877044308903427,0.24210134230362176,0.24210134230362176,0.134777985652726,0.134777985652726,0.13473811329044508,0.13473811329044508,0.13473811329044508,0.13473811329044508,0.13473811329044508,0.13473811329044508,0.13585949388583204,0.13625957039160996,0.13586037751328994,0.1362599150988109,0.13566438140821557,0.13610740938752702,0.1356649314689054,0.13610838344327097,0.13648959313217898,0.13648959313217898,0.13645890045152712,0.13645890045152712,0.13645890045152712,0.13645890045152712,0.13645890045152712,0.13645890045152712,0.13381419350966034,0.13381512103113186,0.1342169644862013,0.13420754227845288,0.134777985652726,0.13473811329044508,0.13473811329044508,0.13473811329044508,0.1345779100460031,0.13469748951332478,0.14093363470002535,0.1410071038573574,0.13412899269660747,0.13422738669065268,0.1403795941813437,0.14049239274576034,0.13478502495188127,0.1347834807147232,0.1342169644862013,0.13420754227845288,0.15040134713266096,0.15040134713266096,0.16129092262131048,0.16129092262131048,0.15039563684355178,0.15039563684355178,0.16150239224668225,0.16150239224668225,0.21045659107273454,0.21045659107273454,0.21224174940082818,0.21224174940082818,0.1364640192864138,0.1364640192864138,0.13645890045152712,0.13645890045152712,0.1364640192864138,0.1364640192864138,0.13645890045152712,0.13645890045152712,0.1348211213399068,0.13473811329044508,0.1348211213399068,0.13473811329044508,0.15039984873891646,0.1613816128148332,0.15039563684355178,0.16150239224668225,0.15039563684355178,0.16150239224668225,0.15039563684355178,0.16150239224668225,0.21207476979510573,0.21224174940082818,0.21224174940082818,0.21224174940082818
JCP2022_064022,2620.0,0.23561671551685348,0.4245510257454194,0.38762719015244207,0.4682575817931785,0.4682575817931785,0.4587835329378054,0.4587835329378054,0.3961996432018621,0.3983290929132284,0.42857722708705065,0.42857722708705065,0.42993951410196984,0.42993951410196984,0.3892134360499549,0.39126583055528336,0.45593322801363745,0.4587835329378054,0.3961996432018621,0.3983290929132284,0.515692847625959,0.5027913554058422,0.49519024751589286,0.4808487559233413,0.3791552082022713,0.3650068187193237,0.47197248930005603,0.4729989669547963,0.47197400645713217,0.4730023185750779,0.4552112404545664,0.45664176661965417,0.45521635267348787,0.45664477727399494,0.4245510257454194,0.4245510257454194,0.38762719015244207,0.38762719015244207,0.4570575084283011,0.4570575084283011,0.4587835329378054,0.4587835329378054,0.4587835329378054,0.4587835329378054,0.4587835329378054,0.4587835329378054,0.41791458677787796,0.42586360227107123,0.4179265575091837,0.4258806680491576,0.41319825843332647,0.4210943373813551,0.41320807531733234,0.421111436336711,0.429274192121537,0.429274192121537,0.42993951410196984,0.42993951410196984,0.42993951410196984,0.42993951410196984,0.42993951410196984,0.42993951410196984,0.4445551951096502,0.44597977082665713,0.45521635267348787,0.45664477727399494,0.4570575084283011,0.4587835329378054,0.4587835329378054,0.4587835329378054,0.47050564599412115,0.47190887770724654,0.4692099813103486,0.4728551726871014,0.45374010777246865,0.4559372413978032,0.4500565607111015,0.4535203080195199,0.47197400645713217,0.4730023185750779,0.45521635267348787,0.45664477727399494,0.515692847625959,0.515692847625959,0.5027913554058422,0.5027913554058422,0.49519024751589286,0.49519024751589286,0.4808487559233413,0.4808487559233413,0.3791552082022713,0.3791552082022713,0.3650068187193237,0.3650068187193237,0.42857722708705065,0.42857722708705065,0.42993951410196984,0.42993951410196984,0.42857722708705065,0.42857722708705065,0.42993951410196984,0.42993951410196984,0.45593322801363745,0.4587835329378054,0.45593322801363745,0.4587835329378054,0.4923899248318884,0.4782987747472449,0.49519024751589286,0.4808487559233413,0.49519024751589286,0.4808487559233413,0.49519024751589286,0.4808487559233413,0.36351774681770455,0.3650068187193237,0.3650068187193237,0.3650068187193237
JCP2022_085227,2501.0,0.1934065109810656,0.19729168036670605,0.262038108683692,0.13064378706500968,0.13064378706500968,0.13108485473308715,0.13108485473308715,0.15190906518130115,0.15198350267845612,0.1338593330302007,0.1338593330302007,0.13367207793877703,0.13367207793877703,0.14944568412870038,0.14885433437329973,0.13127420726994982,0.13108485473308715,0.15190906518130115,0.15198350267845612,0.14931493067265722,0.16224239579409222,0.14983351128748965,0.16329667861182828,0.20783778393179816,0.2101199473965534,0.13104868819052096,0.13114654525444677,0.13105145178730968,0.13114927628585615,0.13042699250063503,0.13053813877780163,0.13042982174065448,0.1305404136072244,0.19729168036670605,0.19729168036670605,0.262038108683692,0.262038108683692,0.13104995799653094,0.13104995799653094,0.13108485473308715,0.13108485473308715,0.13108485473308715,0.13108485473308715,0.13108485473308715,0.13108485473308715,0.13393868924585461,0.1340495983818712,0.13393909656945932,0.13404981061933632,0.13332789200193038,0.13351073695775845,0.13332821688706994,0.1335115406764885,0.13366416702077238,0.13366416702077238,0.13367207793877703,0.13367207793877703,0.13367207793877703,0.13367207793877703,0.13367207793877703,0.13367207793877703,0.13038736033018092,0.13047264991823615,0.13042982174065448,0.1305404136072244,0.13104995799653094,0.13108485473308715,0.13108485473308715,0.13108485473308715,0.13092609575776126,0.13105178177923052,0.13802654950420049,0.13808616146680155,0.1304059269135944,0.13054357578441497,0.13761809117001025,0.1376760231391929,0.13105145178730968,0.13114927628585615,0.13042982174065448,0.1305404136072244,0.14931493067265722,0.14931493067265722,0.16224239579409222,0.16224239579409222,0.14983351128748965,0.14983351128748965,0.16329667861182828,0.16329667861182828,0.20783778393179816,0.20783778393179816,0.2101199473965534,0.2101199473965534,0.1338593330302007,0.1338593330302007,0.13367207793877703,0.13367207793877703,0.1338593330302007,0.1338593330302007,0.13367207793877703,0.13367207793877703,0.13127420726994982,0.13108485473308715,0.13127420726994982,0.13108485473308715,0.14971708907811493,0.1629967755694708,0.14983351128748965,0.16329667861182828,0.14983351128748965,0.16329667861182828,0.14983351128748965,0.16329667861182828,0.20980044823318467,0.2101199473965534,0.2101199473965534,0.2101199473965534
Mean mAP,2502.0,0.27776056755967754,0.44434442517410944,0.44904916746003265,0.43441141916563814,0.43441141916563814,0.4327576574048265,0.4327576574048265,0.42019204017250633,0.42189314639323033,0.4361163129986825,0.4361163129986825,0.43654447802401475,0.43654447802401475,0.41290850477519997,0.4145356662013559,0.4369573089122518,0.4327576574048265,0.42019204017250633,0.42189314639323033,0.46127906489674536,0.458121287845451,0.46183613457756323,0.4590943167508975,0.4174862564618992,0.4245975985030835,0.43050232101326535,0.431075368391603,0.43050163353506105,0.4310731787948999,0.4318166735597105,0.4324330036235704,0.4318155901962797,0.4324308853521449,0.44434442517410944,0.44434442517410944,0.44904916746003265,0.44904916746003265,0.4322012700092637,0.4322012700092637,0.4327576574048265,0.4327576574048265,0.4327576574048265,0.4327576574048265,0.4327576574048265,0.4327576574048265,0.42737878388849343,0.4317338865527949,0.42737820477766064,0.4317381592220892,0.42633852046484655,0.4308209835192104,0.42633778954553586,0.43082525403412597,0.4363716547128462,0.4363716547128462,0.43654447802401475,0.43654447802401475,0.43654447802401475,0.43654447802401475,0.43654447802401475,0.43654447802401475,0.4302004128375546,0.43066514275415557,0.4318155901962797,0.4324308853521449,0.4322012700092637,0.4327576574048265,0.4327576574048265,0.4327576574048265,0.4285956389542259,0.42964025848276505,0.4314939741112641,0.43339751441633845,0.42998409222549533,0.431523236051525,0.432389015812886,0.43417966108461736,0.43050163353506105,0.4310731787948999,0.4318155901962797,0.4324308853521449,0.46127906489674536,0.46127906489674536,0.458121287845451,0.458121287845451,0.46183613457756323,0.46183613457756323,0.4590943167508975,0.4590943167508975,0.4174862564618992,0.4174862564618992,0.4245975985030835,0.4245975985030835,0.4361163129986825,0.4361163129986825,0.43654447802401475,0.43654447802401475,0.4361163129986825,0.4361163129986825,0.43654447802401475,0.43654447802401475,0.4369573089122518,0.4327576574048265,0.4369573089122518,0.4327576574048265,0.4609100864848027,0.45791447844066874,0.46183613457756323,0.4590943167508975,0.46183613457756323,0.4590943167508975,0.46183613457756323,0.4590943167508975,0.42347029748653403,0.4245975985030835,0.4245975985030835,0.4245975985030835
