Label,Number of Queries,mAP (Embeddings_Raw),mAP (Embeddings_Raw__Int),mAP (Embeddings_Raw__Res11),mAP (Embeddings_Raw__Res01),mAP (Embeddings_Raw__ZCA_N_C),mAP (Embeddings_Raw__ZCA_C),mAP (Embeddings_Raw__rZMs_C),mAP (Embeddings_Raw__Int__ZCA_N_C),mAP (Embeddings_Raw__Int__ZCA_C),mAP (Embeddings_Raw__Int__rZMs_C),mAP (Embeddings_Raw__Res11__ZCA_C),mAP (Embeddings_Raw__Res01__ZCA_C),mAP (Embeddings_Raw__Res11__rZMs_C),mAP (Embeddings_Raw__Res01__rZMs_C),mAP (Embeddings_Raw__ZCA_N_C__Int),mAP (Embeddings_Raw__ZCA_C__Int),mAP (Embeddings_Raw__ZCA_C__Res11),mAP (Embeddings_Raw__ZCA_C__Res01),mAP (Embeddings_Raw__ZCA_N_C__rZMs_C),mAP (Embeddings_Raw__ZCA_C__rZMs_C),mAP (Embeddings_Raw__rZMs_C__Int),mAP (Embeddings_Raw__rZMs_C__Res11),mAP (Embeddings_Raw__rZMs_C__Res01),mAP (Embeddings_Raw__rZMs_C__ZCA_N_C),mAP (Embeddings_Raw__rZMs_C__ZCA_C),mAP (Embeddings_Raw__Int__ZCA_N_C__rZMs_C),mAP (Embeddings_Raw__Int__ZCA_C__rZMs_C),mAP (Embeddings_Raw__Int__rZMs_C__ZCA_N_C),mAP (Embeddings_Raw__Int__rZMs_C__ZCA_C),mAP (Embeddings_Raw__Res11__ZCA_C__rZMs_C),mAP (Embeddings_Raw__Res01__ZCA_C__rZMs_C),mAP (Embeddings_Raw__Res11__rZMs_C__ZCA_C),mAP (Embeddings_Raw__Res01__rZMs_C__ZCA_C),mAP (Embeddings_Raw__ZCA_N_C__Int__rZMs_C),mAP (Embeddings_Raw__ZCA_C__Int__rZMs_C),mAP (Embeddings_Raw__ZCA_C__Res11__rZMs_C),mAP (Embeddings_Raw__ZCA_C__Res01__rZMs_C),mAP (Embeddings_Raw__ZCA_N_C__rZMs_C__Int),mAP (Embeddings_Raw__ZCA_C__rZMs_C__Int),mAP (Embeddings_Raw__ZCA_C__rZMs_C__Res11),mAP (Embeddings_Raw__ZCA_C__rZMs_C__Res01),mAP (Embeddings_Raw__rZMs_C__Int__ZCA_N_C),mAP (Embeddings_Raw__rZMs_C__Int__ZCA_C),mAP (Embeddings_Raw__rZMs_C__Res11__ZCA_C),mAP (Embeddings_Raw__rZMs_C__Res01__ZCA_C),mAP (Embeddings_Raw__rZMs_C__ZCA_N_C__Int),mAP (Embeddings_Raw__rZMs_C__ZCA_C__Int),mAP (Embeddings_Raw__rZMs_C__ZCA_C__Res11),mAP (Embeddings_Raw__rZMs_C__ZCA_C__Res01)
1053597950,64.0,0.016765408122584157,0.001729142934452578,0.02177970009719839,0.010492948219498352,0.007113559401762365,0.007113559401762365,0.002991152426242968,0.005222610043912334,0.005222610043912334,0.002623153158186496,0.006109194581112918,0.006107994749411012,0.002991152426242968,0.002991152426242968,0.0027455743984925005,0.002830707720965019,0.42662655778065944,0.35511644556706073,0.008150351463958039,0.00814997266999807,0.001729142934452578,0.02177970009719839,0.010492948219498352,0.008807254559653779,0.008807254559653779,0.005890851999823434,0.005888080764651725,0.006202424301382515,0.006202424301382515,0.006390480040053425,0.006390455656590196,0.008807254559653779,0.008807254559653779,0.007870378260472327,0.005200216939092258,0.00814997266999807,0.00814997266999807,0.0027455743984925005,0.002830707720965019,0.42662655778065944,0.35511644556706073,0.005222610043912334,0.005222610043912334,0.006109194581112918,0.006107994749411012,0.002683692006949872,0.002771572907950851,0.4220303880703472,0.3530107341873982
1053597981,64.0,0.024758113803285912,0.0021929675084393753,0.028315599645262767,0.019044102825671178,0.009016134639945663,0.009016134639945663,0.0036025088906169317,0.007495904978646931,0.007495904978646931,0.0031343856532798733,0.00781725758039754,0.007813455029963431,0.0036025088906169317,0.0036025088906169317,0.0046884715201255985,0.005205097637143743,0.4020223389516055,0.3510193082174546,0.009169876081142636,0.009172283512215646,0.0021929675084393753,0.028315599645262767,0.019044102825671178,0.00878702714492407,0.00878702714492407,0.007988387376625475,0.007976281391902682,0.007843785498842326,0.007843785498842326,0.007926147870123952,0.007933058701062569,0.00878702714492407,0.00878702714492407,0.00871667717579035,0.007396378826994954,0.009172283512215646,0.009172283512215646,0.0046884715201255985,0.005205097637143743,0.4020223389516055,0.3510193082174546,0.007495904978646931,0.007495904978646931,0.00781725758039754,0.007813455029963431,0.00474715634705744,0.004930538397564357,0.39833968172210654,0.3497364992126785
1053597998,64.0,0.016018826065943178,0.0018060515370106544,0.013263653141234084,0.007725271545950042,0.00828218453156793,0.00828218453156793,0.0029431318686522845,0.006637617787563207,0.006637617787563207,0.0025842283991265773,0.00803058587148098,0.00803034515298024,0.0029431318686522845,0.0029431318686522845,0.003579197157980841,0.003912930088539714,0.3580052322758804,0.33982999271047837,0.009402035412867212,0.009402195383855904,0.0018060515370106544,0.013263653141234084,0.007725271545950042,0.009782620057574607,0.009782620057574607,0.006869761368088763,0.006869611997959297,0.008100277714931558,0.008100277714931558,0.008138449576697732,0.008138809530898702,0.009782620057574607,0.009782620057574607,0.00850033364195892,0.007336317716171813,0.009402195383855904,0.009402195383855904,0.003579197157980841,0.003912930088539714,0.3580052322758804,0.33982999271047837,0.006637617787563207,0.006637617787563207,0.00803058587148098,0.00803034515298024,0.003333649953306311,0.003745254666242758,0.34710790895528026,0.33405523871569304
1053599589,64.0,0.05023258357879496,0.0030019760935508224,0.05191761269257283,0.035928356764988074,0.010294008833818202,0.010294008833818202,0.004570988721688219,0.006743085792368643,0.006743085792368643,0.0031153027424320116,0.007727939126789479,0.0077284352211907156,0.004570988721688219,0.004570988721688219,0.005066667658938135,0.005232769662226426,0.40436801037022746,0.3629845369929487,0.010853722446797769,0.010852940621249032,0.0030019760935508224,0.05191761269257283,0.035928356764988074,0.012067783285541466,0.012067783285541466,0.007342464511933127,0.0073428684506888645,0.008001372728086969,0.008001372728086969,0.008790961525154642,0.008790887473640248,0.012067783285541466,0.012067783285541466,0.010225314793431748,0.007929341757254946,0.010852940621249032,0.010852940621249032,0.005066667658938135,0.005232769662226426,0.40436801037022746,0.3629845369929487,0.006743085792368643,0.006743085792368643,0.007727939126789479,0.0077284352211907156,0.0050526325538215195,0.005167322155654297,0.4040732865371009,0.3627184290102386
1053599619,64.0,0.07679889428885558,0.0030357183747995427,0.0397074968254061,0.022789882836641927,0.008794671965205156,0.008794671965205156,0.005201058136737165,0.005961403687269511,0.005961403687269511,0.0039034862639148976,0.0071776511285612035,0.007177971263434782,0.005201058136737165,0.005201058136737165,0.004101433816274563,0.004483354108384763,0.38615709841534873,0.3549715879477405,0.01041883544455914,0.010408844735231716,0.0030357183747995427,0.0397074968254061,0.022789882836641927,0.010828729573882343,0.010828729573882343,0.007017174244833516,0.007017340187632902,0.007636271145403801,0.007636271145403801,0.008599924672513328,0.008599959106043586,0.010828729573882343,0.010828729573882343,0.010129115737535525,0.007424908046267391,0.010408844735231716,0.010408844735231716,0.004101433816274563,0.004483354108384763,0.38615709841534873,0.3549715879477405,0.005961403687269511,0.005961403687269511,0.0071776511285612035,0.007177971263434782,0.0037676489089623717,0.004038467811202376,0.3816673309446428,0.3544474099445825
1053599626,64.0,0.04190038486017123,0.002411809684021262,0.04865586061981588,0.023606347103606307,0.009495596548634263,0.009495596548634263,0.004267733314003205,0.006245970388296253,0.006245970388296253,0.003074701905468696,0.007249112349076095,0.0072615634668871006,0.004267733314003205,0.004267733314003205,0.004090955424662524,0.0046223999899331,0.392855606491145,0.3504425685654849,0.00950008887968005,0.009500933570823704,0.002411809684021262,0.04865586061981588,0.023606347103606307,0.010060998430850647,0.010060998430850647,0.006675813704882185,0.006674618663060831,0.0073155083887726175,0.0073155083887726175,0.008029809131581135,0.00802673342178444,0.010060998430850647,0.010060998430850647,0.008794940042658725,0.007457335341001748,0.009500933570823704,0.009500933570823704,0.004090955424662524,0.0046223999899331,0.392855606491145,0.3504425685654849,0.006245970388296253,0.006245970388296253,0.007249112349076095,0.0072615634668871006,0.004060617321656796,0.004290955359028437,0.3934587761838006,0.35071258999034416
1053600728,64.0,0.010695577031771264,0.0019292768852628487,0.027895592504077086,0.014916283931085147,0.010952702594058204,0.010952702594058204,0.0037068081493523467,0.007292268301215561,0.007292268301215561,0.0029342354896223105,0.008917859091816149,0.008917876602709374,0.0037068081493523467,0.0037068081493523467,0.004818381994680365,0.004311395343119042,0.4071885800186919,0.3778679000953656,0.012410395089032777,0.012410723560618321,0.0019292768852628487,0.027895592504077086,0.014916283931085147,0.013239773473227657,0.013239773473227657,0.008651776043236532,0.008652193378424407,0.009418701386532207,0.009418701386532207,0.01006690361665308,0.010066492336717746,0.013239773473227657,0.013239773473227657,0.01168011098565738,0.008318103678988829,0.012410723560618321,0.012410723560618321,0.004818381994680365,0.004311395343119042,0.4071885800186919,0.3778679000953656,0.007292268301215561,0.007292268301215561,0.008917859091816149,0.008917876602709374,0.004680727206980227,0.004335154568681837,0.4067448940156286,0.37536036800442013
1053600865,64.0,0.01709980496963336,0.0022008944594342785,0.03191648181847206,0.024075868509512027,0.011717782961177224,0.011717782961177224,0.004312815232456872,0.008293830685861177,0.008293830685861177,0.0031075995369919474,0.009888359558531562,0.009883181363629416,0.004312815232456872,0.004312815232456872,0.00494706471265672,0.0058367435747085795,0.4089124452993375,0.37420967429443674,0.013022695168711641,0.013023360128718412,0.0022008944594342785,0.03191648181847206,0.024075868509512027,0.013284941041040645,0.013284941041040645,0.008896170918039254,0.008902899047065326,0.00991687391260366,0.00991687391260366,0.010126278182383092,0.010126327772004399,0.013284941041040645,0.013284941041040645,0.010766387184325585,0.00969323513342467,0.013023360128718412,0.013023360128718412,0.00494706471265672,0.0058367435747085795,0.4089124452993375,0.37420967429443674,0.008293830685861177,0.008293830685861177,0.009888359558531562,0.009883181363629416,0.005186721087128661,0.0057375210283693474,0.4101918732476804,0.37702410554078725
1053600872,64.0,0.014196810948314723,0.0021071903658092975,0.04480085862956103,0.031971129962709156,0.007789548380929614,0.007789548380929614,0.0036192356947892575,0.005693221095350684,0.005693221095350684,0.002935730740292992,0.007570573423499238,0.007570400051292841,0.0036192356947892575,0.0036192356947892575,0.00385575162409175,0.003975763485528362,0.40010155404073966,0.36093724871459415,0.009672746234452332,0.00967292625814242,0.0021071903658092975,0.04480085862956103,0.031971129962709156,0.009957060204222485,0.009957060204222485,0.006920079531806757,0.006919974097654382,0.007153564522043843,0.007153564522043843,0.007761386999652344,0.007761156344549351,0.009957060204222485,0.009957060204222485,0.00889062510776339,0.006814093426410242,0.00967292625814242,0.00967292625814242,0.00385575162409175,0.003975763485528362,0.40010155404073966,0.36093724871459415,0.005693221095350684,0.005693221095350684,0.007570573423499238,0.007570400051292841,0.003690057599762347,0.004016764944276775,0.40874762879853094,0.36479313899802357
1053601770,64.0,0.016118699607470525,0.0023293170806782714,0.029502841930549636,0.016837329887634325,0.009118336300968392,0.009118336300968392,0.004900591098393247,0.005972891294791911,0.005972891294791911,0.0030136148388287356,0.007386584573677572,0.007387353656675254,0.004900591098393247,0.004900591098393247,0.004664592887823993,0.004833470332974668,0.42284211250336984,0.3569136539344038,0.009629524183610478,0.00962923696479121,0.0023293170806782714,0.029502841930549636,0.016837329887634325,0.009817908998242272,0.009817908998242272,0.0065548555004509715,0.006554903391519406,0.006767079026873412,0.006767079026873412,0.008360795861083799,0.008360411777608136,0.009817908998242272,0.009817908998242272,0.008960029076771398,0.007378225884970523,0.00962923696479121,0.00962923696479121,0.004664592887823993,0.004833470332974668,0.42284211250336984,0.3569136539344038,0.005972891294791911,0.005972891294791911,0.007386584573677572,0.007387353656675254,0.004675431399009311,0.004944453837223047,0.4231252161401924,0.3566900249883887
