Label,Number of Queries,mAP (Embeddings_Raw),mAP (Embeddings_Raw__Int),mAP (Embeddings_Raw__ZCA_N_C),mAP (Embeddings_Raw__ZCA_N),mAP (Embeddings_Raw__ZCA_C),mAP (Embeddings_Raw__ZCA),mAP (Embeddings_Raw__ZCA-cor_N_C),mAP (Embeddings_Raw__ZCA-cor_N),mAP (Embeddings_Raw__ZCA-cor_C),mAP (Embeddings_Raw__ZCA-cor),mAP (Embeddings_Raw__rZMs_C),mAP (Embeddings_Raw__Int__ZCA_N_C),mAP (Embeddings_Raw__Int__ZCA_N),mAP (Embeddings_Raw__Int__ZCA_C),mAP (Embeddings_Raw__Int__ZCA),mAP (Embeddings_Raw__Int__ZCA-cor_N_C),mAP (Embeddings_Raw__Int__ZCA-cor_N),mAP (Embeddings_Raw__Int__ZCA-cor_C),mAP (Embeddings_Raw__Int__ZCA-cor),mAP (Embeddings_Raw__Int__rZMs_C),mAP (Embeddings_Raw__ZCA_N_C__Int),mAP (Embeddings_Raw__ZCA_N__Int),mAP (Embeddings_Raw__ZCA_C__Int),mAP (Embeddings_Raw__ZCA__Int),mAP (Embeddings_Raw__ZCA-cor_N_C__Int),mAP (Embeddings_Raw__ZCA-cor_N__Int),mAP (Embeddings_Raw__ZCA-cor_C__Int),mAP (Embeddings_Raw__ZCA-cor__Int),mAP (Embeddings_Raw__ZCA_N_C__rZMs_C),mAP (Embeddings_Raw__ZCA_N__rZMs_C),mAP (Embeddings_Raw__ZCA_C__rZMs_C),mAP (Embeddings_Raw__ZCA__rZMs_C),mAP (Embeddings_Raw__ZCA-cor_N_C__rZMs_C),mAP (Embeddings_Raw__ZCA-cor_N__rZMs_C),mAP (Embeddings_Raw__ZCA-cor_C__rZMs_C),mAP (Embeddings_Raw__ZCA-cor__rZMs_C),mAP (Embeddings_Raw__rZMs_C__Int),mAP (Embeddings_Raw__rZMs_C__ZCA_N_C),mAP (Embeddings_Raw__rZMs_C__ZCA_N),mAP (Embeddings_Raw__rZMs_C__ZCA_C),mAP (Embeddings_Raw__rZMs_C__ZCA),mAP (Embeddings_Raw__rZMs_C__ZCA-cor_N_C),mAP (Embeddings_Raw__rZMs_C__ZCA-cor_N),mAP (Embeddings_Raw__rZMs_C__ZCA-cor_C),mAP (Embeddings_Raw__rZMs_C__ZCA-cor),mAP (Embeddings_Raw__Int__ZCA_N_C__rZMs_C),mAP (Embeddings_Raw__Int__ZCA_N__rZMs_C),mAP (Embeddings_Raw__Int__ZCA_C__rZMs_C),mAP (Embeddings_Raw__Int__ZCA__rZMs_C),mAP (Embeddings_Raw__Int__ZCA-cor_N_C__rZMs_C),mAP (Embeddings_Raw__Int__ZCA-cor_N__rZMs_C),mAP (Embeddings_Raw__Int__ZCA-cor_C__rZMs_C),mAP (Embeddings_Raw__Int__ZCA-cor__rZMs_C),mAP (Embeddings_Raw__Int__rZMs_C__ZCA_N_C),mAP (Embeddings_Raw__Int__rZMs_C__ZCA_N),mAP (Embeddings_Raw__Int__rZMs_C__ZCA_C),mAP (Embeddings_Raw__Int__rZMs_C__ZCA),mAP (Embeddings_Raw__Int__rZMs_C__ZCA-cor_N_C),mAP (Embeddings_Raw__Int__rZMs_C__ZCA-cor_N),mAP (Embeddings_Raw__Int__rZMs_C__ZCA-cor_C),mAP (Embeddings_Raw__Int__rZMs_C__ZCA-cor),mAP (Embeddings_Raw__ZCA_N_C__Int__rZMs_C),mAP (Embeddings_Raw__ZCA_N__Int__rZMs_C),mAP (Embeddings_Raw__ZCA_C__Int__rZMs_C),mAP (Embeddings_Raw__ZCA__Int__rZMs_C),mAP (Embeddings_Raw__ZCA-cor_N_C__Int__rZMs_C),mAP (Embeddings_Raw__ZCA-cor_N__Int__rZMs_C),mAP (Embeddings_Raw__ZCA-cor_C__Int__rZMs_C),mAP (Embeddings_Raw__ZCA-cor__Int__rZMs_C),mAP (Embeddings_Raw__ZCA_N_C__rZMs_C__Int),mAP (Embeddings_Raw__ZCA_N__rZMs_C__Int),mAP (Embeddings_Raw__ZCA_C__rZMs_C__Int),mAP (Embeddings_Raw__ZCA__rZMs_C__Int),mAP (Embeddings_Raw__ZCA-cor_N_C__rZMs_C__Int),mAP (Embeddings_Raw__ZCA-cor_N__rZMs_C__Int),mAP (Embeddings_Raw__ZCA-cor_C__rZMs_C__Int),mAP (Embeddings_Raw__ZCA-cor__rZMs_C__Int),mAP (Embeddings_Raw__rZMs_C__Int__ZCA_N_C),mAP (Embeddings_Raw__rZMs_C__Int__ZCA_N),mAP (Embeddings_Raw__rZMs_C__Int__ZCA_C),mAP (Embeddings_Raw__rZMs_C__Int__ZCA),mAP (Embeddings_Raw__rZMs_C__Int__ZCA-cor_N_C),mAP (Embeddings_Raw__rZMs_C__Int__ZCA-cor_N),mAP (Embeddings_Raw__rZMs_C__Int__ZCA-cor_C),mAP (Embeddings_Raw__rZMs_C__Int__ZCA-cor),mAP (Embeddings_Raw__rZMs_C__ZCA_N_C__Int),mAP (Embeddings_Raw__rZMs_C__ZCA_N__Int),mAP (Embeddings_Raw__rZMs_C__ZCA_C__Int),mAP (Embeddings_Raw__rZMs_C__ZCA__Int),mAP (Embeddings_Raw__rZMs_C__ZCA-cor_N_C__Int),mAP (Embeddings_Raw__rZMs_C__ZCA-cor_N__Int),mAP (Embeddings_Raw__rZMs_C__ZCA-cor_C__Int),mAP (Embeddings_Raw__rZMs_C__ZCA-cor__Int)
1053597844,64.0,0.01485227138184054,0.0026322917092312824,0.02145838887725945,0.0012204300372068023,0.02145838887725945,0.0012204300372068023,0.02129477047008122,0.001220660505272053,0.02129477047008122,0.001220660505272053,0.005108020482000181,0.015399907489190732,0.0012168759057347414,0.015399907489190732,0.0012168759057347414,0.016496661808776233,0.0012168507669808968,0.016496661808776233,0.0012168507669808968,0.0038827531723547954,0.012336978966476864,0.001129879526491677,0.013816039994066248,0.0011297734297042918,0.011903034088163171,0.0011264113692545947,0.013218215526658425,0.0011263948434268997,0.022888408645142556,0.0012754694834197606,0.022911265600776623,0.0012754538451808443,0.02090177275801766,0.0013974859464570971,0.020902398214180187,0.001397500257496542,0.0026322917092312824,0.02129477047008122,0.0012196598916163666,0.02129477047008122,0.0012196598916163666,0.02129477047008122,0.001220660505272053,0.02129477047008122,0.001220660505272053,0.017446379247172402,0.0013187148388606176,0.01736391653826948,0.001318648294715906,0.017780902782885903,0.0013187094578724012,0.017779393466108392,0.001318654353770656,0.016496661808776233,0.0012165490947313219,0.016496661808776233,0.0012165490947313219,0.016496661808776233,0.0012168507669808968,0.016496661808776233,0.0012168507669808968,0.021384519853507002,0.0012771357491734832,0.01957204812078758,0.0012770603863073399,0.019751154005615768,0.0013990946610355297,0.018226540849308324,0.0013992208460982753,0.012336978966476864,0.001129879526491677,0.013816039994066248,0.0011297734297042918,0.011903034088163171,0.0011264113692545947,0.013218215526658425,0.0011263948434268997,0.015399907489190732,0.0012168759057347414,0.015399907489190732,0.0012168759057347414,0.016496661808776233,0.0012168507669808968,0.016496661808776233,0.0012168507669808968,0.011903034088163171,0.0011253786870831866,0.013218215526658425,0.0011252897848264584,0.011903034088163171,0.0011264113692545947,0.013218215526658425,0.0011263948434268997
1053597981,64.0,0.060139556002197704,0.0025258197479058413,0.014177526015044158,0.0012203666023877715,0.014177526015044158,0.0012203666023877715,0.015229797753357859,0.0012207224043526378,0.015229797753357859,0.0012207224043526378,0.003139857275773385,0.01135132623522951,0.0012152152605770896,0.01135132623522951,0.0012152152605770896,0.013442216386797746,0.001215214910759679,0.013442216386797746,0.001215214910759679,0.00265444913864562,0.008846200956865913,0.0011280795841947455,0.00913036291337188,0.001128187665307978,0.008739217369301307,0.0011244770665053809,0.008562611200608604,0.0011244974092039085,0.013681267378752696,0.0013067590044892649,0.013679114898447529,0.0013069126127847053,0.013529667346592172,0.0013735466884470195,0.013542335527160975,0.0013734535945462932,0.0025258197479058413,0.015229797753357859,0.0012191942761932007,0.015229797753357859,0.0012191942761932007,0.015229797753357859,0.0012207224043526378,0.015229797753357859,0.0012207224043526378,0.012958262502994523,0.001327205800754094,0.01294113664414578,0.0013272903103750634,0.013289477380293633,0.0013271987403187862,0.013290165849810602,0.0013272814799896065,0.013442216386797746,0.0012146149749908506,0.013442216386797746,0.0012146149749908506,0.013442216386797746,0.001215214910759679,0.013442216386797746,0.001215214910759679,0.013191365593969885,0.001300917826870797,0.01209561945896541,0.0013008576758027476,0.013443198965271748,0.0013729331926155117,0.011836386399936897,0.001372916844975622,0.008846200956865913,0.0011280795841947455,0.00913036291337188,0.001128187665307978,0.008739217369301307,0.0011244770665053809,0.008562611200608604,0.0011244974092039085,0.01135132623522951,0.0012152152605770896,0.01135132623522951,0.0012152152605770896,0.013442216386797746,0.001215214910759679,0.013442216386797746,0.001215214910759679,0.008739217369301307,0.0011240374369640828,0.008562611200608604,0.0011240175849503984,0.008739217369301307,0.0011244770665053809,0.008562611200608604,0.0011244974092039085
1053597998,64.0,0.035367429619753726,0.0022233196515709973,0.020531697296584623,0.0012195342285891823,0.020531697296584623,0.0012195342285891823,0.02186761945058215,0.0012198567032946743,0.02186761945058215,0.0012198567032946743,0.004148259594724967,0.016362003973492224,0.0012162429181702857,0.016362003973492224,0.0012162429181702857,0.01696655162178385,0.0012162547655886536,0.01696655162178385,0.0012162547655886536,0.0033966240683026283,0.009966545520089373,0.0011298961416465435,0.011020762318417818,0.0011299244138571049,0.009779734537500256,0.001123933588951323,0.010324251634750085,0.001123849760576014,0.022365127339178215,0.0012818980536804787,0.022362449678665353,0.001281969285117685,0.02027942460350981,0.0013628060936652787,0.02030672127922122,0.001362769078974932,0.0022233196515709973,0.02186761945058215,0.0012180504186530465,0.02186761945058215,0.0012180504186530465,0.02186761945058215,0.0012198567032946743,0.02186761945058215,0.0012198567032946743,0.01710282608282799,0.0013480511734531807,0.0171431657001103,0.0013479641689224141,0.017761914673858646,0.0013480521644931552,0.01775885341711101,0.0013479559417883345,0.01696655162178385,0.0012153043216511438,0.01696655162178385,0.0012153043216511438,0.01696655162178385,0.0012162547655886536,0.01696655162178385,0.0012162547655886536,0.022251597262464118,0.001288846042147577,0.01879420845714888,0.0012888227174387586,0.019573957055931977,0.0013766823289024777,0.01665570188965406,0.001376610427630963,0.009966545520089373,0.0011298961416465435,0.011020762318417818,0.0011299244138571049,0.009779734537500256,0.001123933588951323,0.010324251634750085,0.001123849760576014,0.016362003973492224,0.0012162429181702857,0.016362003973492224,0.0012162429181702857,0.01696655162178385,0.0012162547655886536,0.01696655162178385,0.0012162547655886536,0.009779734537500256,0.001123017892443593,0.010324251634750085,0.001123106428295372,0.009779734537500256,0.001123933588951323,0.010324251634750085,0.001123849760576014
1053599558,64.0,0.02384892817387659,0.002726230832299,0.02394632037341884,0.0012204456356317596,0.02394632037341884,0.0012204456356317596,0.025745758280227255,0.0012208215098985428,0.025745758280227255,0.0012208215098985428,0.005707947692116833,0.015224815714137824,0.0012159197759919163,0.015224815714137824,0.0012159197759919163,0.017281485795703776,0.0012159197759919163,0.017281485795703776,0.0012159197759919163,0.003865935965385188,0.012945181525539234,0.0011281527291700274,0.013610244848236796,0.0011281174710052377,0.012471257464540616,0.0011285722076670788,0.013473598857825845,0.0011286132883619909,0.025481497110174188,0.0012891571933616353,0.025410789631111742,0.0012893149923128174,0.024678998760910727,0.0014055993309146418,0.024681094345206666,0.001405597484764574,0.002726230832299,0.025745758280227255,0.0012194453933934294,0.025745758280227255,0.0012194453933934294,0.025745758280227255,0.0012208215098985428,0.025745758280227255,0.0012208215098985428,0.016787138608946896,0.001350507631115276,0.016792536526734896,0.0013504457702142047,0.01793723982061041,0.0013505075715387782,0.01794478610792786,0.001350457256605234,0.017281485795703776,0.001215387630461499,0.017281485795703776,0.001215387630461499,0.017281485795703776,0.0012159197759919163,0.017281485795703776,0.0012159197759919163,0.024707563410566777,0.0012838802335482912,0.02157302334780439,0.001283942873080758,0.02375879477182873,0.0014065305517438076,0.021122420420998874,0.0014064856117471365,0.012945181525539234,0.0011281527291700274,0.013610244848236796,0.0011281174710052377,0.012471257464540616,0.0011285722076670788,0.013473598857825845,0.0011286132883619909,0.015224815714137824,0.0012159197759919163,0.015224815714137824,0.0012159197759919163,0.017281485795703776,0.0012159197759919163,0.017281485795703776,0.0012159197759919163,0.012471257464540616,0.0011221697122451332,0.013473598857825845,0.0011221664495692197,0.012471257464540616,0.0011285722076670788,0.013473598857825845,0.0011286132883619909
1053599657,64.0,0.024817435767385956,0.0026775730024793925,0.014674237522986092,0.001220141750244277,0.014674237522986092,0.001220141750244277,0.016300232819593093,0.0012206636513930767,0.016300232819593093,0.0012206636513930767,0.004185465813134931,0.011693829305315285,0.0012151801906775089,0.011693829305315285,0.0012151801906775089,0.012915452499211723,0.0012151981630368982,0.012915452499211723,0.0012151981630368982,0.003605684939184426,0.009164325510186432,0.0011265862912911266,0.009298018824089198,0.001126634861756503,0.00866288672433307,0.001125559452265355,0.008882624399199004,0.0011256246464757262,0.015384898323367377,0.0012984643562023491,0.015384870498871661,0.001298577630681338,0.015241976783977306,0.0013428576872685704,0.015245151099953776,0.0013428994072251972,0.0026775730024793925,0.016300232819593093,0.0012192628768441809,0.016300232819593093,0.0012192628768441809,0.016300232819593093,0.0012206636513930767,0.016300232819593093,0.0012206636513930767,0.012240249922697611,0.0012931810839113362,0.012254668363989711,0.001293209883849963,0.012731618505773716,0.0012931873591991796,0.012733676290895987,0.001293209643275568,0.012915452499211723,0.0012146511912584303,0.012915452499211723,0.0012146511912584303,0.012915452499211723,0.0012151981630368982,0.012915452499211723,0.0012151981630368982,0.015341913312476443,0.0012992493040875817,0.013508388145799525,0.0012993222635298745,0.015182131649516983,0.0013377043507044493,0.012907568817280503,0.0013378194007189238,0.009164325510186432,0.0011265862912911266,0.009298018824089198,0.001126634861756503,0.00866288672433307,0.001125559452265355,0.008882624399199004,0.0011256246464757262,0.011693829305315285,0.0012151801906775089,0.011693829305315285,0.0012151801906775089,0.012915452499211723,0.0012151981630368982,0.012915452499211723,0.0012151981630368982,0.00866288672433307,0.0011225395758737112,0.008882624399199004,0.0011225638061562525,0.00866288672433307,0.001125559452265355,0.008882624399199004,0.0011256246464757262
1053599695,64.0,0.04452534313830108,0.002183623729440419,0.01761245597857396,0.001218268842646122,0.01761245597857396,0.001218268842646122,0.02100029881913292,0.0012187827897269746,0.02100029881913292,0.0012187827897269746,0.0041689542024354745,0.012816902862721292,0.0012137829434052045,0.012816902862721292,0.0012137829434052045,0.01541339048289819,0.0012137784411714906,0.01541339048289819,0.0012137784411714906,0.0026102265278526455,0.011320745377413075,0.0011282753868589244,0.01212009351361293,0.0011282589465200557,0.010237366340349502,0.0011247983346311025,0.01097713295718613,0.0011248138714943594,0.01823703823771978,0.0012902573183332696,0.018218542128335603,0.0012902077466662692,0.018261789148534106,0.0013150575230892255,0.018138086544135398,0.0013151543168806006,0.002183623729440419,0.02100029881913292,0.0012166865213715345,0.02100029881913292,0.0012166865213715345,0.02100029881913292,0.0012187827897269746,0.02100029881913292,0.0012187827897269746,0.013125050901557472,0.0013228761581650155,0.013119530909410052,0.0013228546036060695,0.014205407210880023,0.0013229075089822896,0.014216676435127343,0.001322859077785741,0.01541339048289819,0.0012132127224943954,0.01541339048289819,0.0012132127224943954,0.01541339048289819,0.0012137784411714906,0.01541339048289819,0.0012137784411714906,0.0182327405017782,0.0012841750336679164,0.01603576161991765,0.0012841748814210283,0.01786533748287525,0.0013104810223166657,0.016097405188892484,0.0013105594595995411,0.011320745377413075,0.0011282753868589244,0.01212009351361293,0.0011282589465200557,0.010237366340349502,0.0011247983346311025,0.01097713295718613,0.0011248138714943594,0.012816902862721292,0.0012137829434052045,0.012816902862721292,0.0012137829434052045,0.01541339048289819,0.0012137784411714906,0.01541339048289819,0.0012137784411714906,0.010237366340349502,0.0011246366327265895,0.01097713295718613,0.001124521657873071,0.010237366340349502,0.0011247983346311025,0.01097713295718613,0.0011248138714943594
1053600704,64.0,0.01924276515506297,0.002033319271487528,0.02095439294993421,0.0012219325802139385,0.02095439294993421,0.0012219325802139385,0.01990807485507784,0.001221683027758527,0.01990807485507784,0.001221683027758527,0.005781096889953645,0.014822834293048611,0.0012179216252803605,0.014822834293048611,0.0012179216252803605,0.014942813877784317,0.0012179142963788807,0.014942813877784317,0.0012179142963788807,0.0027122408339893063,0.012919900081404465,0.001131242562723411,0.014037328272434653,0.0011311670381381118,0.012641271134151057,0.0011274459299584038,0.013470903537417131,0.0011274255306229612,0.02136647276836332,0.0012878897535666951,0.021364837910938506,0.0012879748057678807,0.01999751841544743,0.0013850307734972157,0.01999384753545492,0.001385072214056421,0.002033319271487528,0.01990807485507784,0.001220524010257147,0.01990807485507784,0.001220524010257147,0.01990807485507784,0.001221683027758527,0.01990807485507784,0.001221683027758527,0.014862763731632946,0.0013078183504165487,0.014854271944312667,0.0013077739760566027,0.015559339662323238,0.001307837019590592,0.015560324870751376,0.001307785897765871,0.014942813877784317,0.0012174490564120298,0.014942813877784317,0.0012174490564120298,0.014942813877784317,0.0012179142963788807,0.014942813877784317,0.0012179142963788807,0.020675592490962333,0.0012862819754894492,0.01871924402913479,0.001286308844895918,0.019234695597760032,0.0013918685897831066,0.017515510147675186,0.0013918565251447355,0.012919900081404465,0.001131242562723411,0.014037328272434653,0.0011311670381381118,0.012641271134151057,0.0011274459299584038,0.013470903537417131,0.0011274255306229612,0.014822834293048611,0.0012179216252803605,0.014822834293048611,0.0012179216252803605,0.014942813877784317,0.0012179142963788807,0.014942813877784317,0.0012179142963788807,0.012641271134151057,0.001125238943482939,0.013470903537417131,0.001125210535375539,0.012641271134151057,0.0011274459299584038,0.013470903537417131,0.0011274255306229612
1053600735,64.0,0.022503127764104732,0.0020745746681580107,0.023964224830335716,0.0012209432296442896,0.023964224830335716,0.0012209432296442896,0.02495054542778577,0.0012208998797924972,0.02495054542778577,0.0012208998797924972,0.006180343744521331,0.017079013000979533,0.0012166686824451722,0.017079013000979533,0.0012166686824451722,0.01773108139906015,0.0012166673366561642,0.01773108139906015,0.0012166673366561642,0.004055125673914171,0.013605830846117665,0.0011284318974374816,0.014319925054053405,0.001128477853510648,0.012401546441948288,0.0011297566525559338,0.013345366731665375,0.0011298092516837176,0.024905863500644186,0.0012886008166897824,0.024896612645834176,0.0012887981346964956,0.024309630325151627,0.0014301336162919444,0.02430844365735295,0.0014302253403185219,0.0020745746681580107,0.02495054542778577,0.0012199416351201197,0.02495054542778577,0.0012199416351201197,0.02495054542778577,0.0012208998797924972,0.02495054542778577,0.0012208998797924972,0.017150971090693964,0.0013282713465998463,0.017153315023952283,0.0013282485902433954,0.01773106975352117,0.0013282683849485132,0.017732100299992466,0.0013282486398240982,0.01773108139906015,0.0012163110373129627,0.01773108139906015,0.0012163110373129627,0.01773108139906015,0.0012166673366561642,0.01773108139906015,0.0012166673366561642,0.023335581251433944,0.0012842909284395319,0.019937016716616504,0.001284298600958826,0.02241284972439907,0.001431026811086731,0.01963540163665736,0.001431052511737953,0.013605830846117665,0.0011284318974374816,0.014319925054053405,0.001128477853510648,0.012401546441948288,0.0011297566525559338,0.013345366731665375,0.0011298092516837176,0.017079013000979533,0.0012166686824451722,0.017079013000979533,0.0012166686824451722,0.01773108139906015,0.0012166673366561642,0.01773108139906015,0.0012166673366561642,0.012401546441948288,0.0011237418505275444,0.013345366731665375,0.0011238037202775718,0.012401546441948288,0.0011297566525559338,0.013345366731665375,0.0011298092516837176
1053600841,64.0,0.02062305053395328,0.00210742407440975,0.01741520662018359,0.0012215670821474393,0.01741520662018359,0.0012215670821474393,0.018958607570321518,0.0012209170083105007,0.018958607570321518,0.0012209170083105007,0.005335956140067384,0.013672831679291198,0.0012174633038906162,0.013672831679291198,0.0012174633038906162,0.0146293891615078,0.0012174680972350822,0.0146293891615078,0.0012174680972350822,0.0031487329870687718,0.012939396236199933,0.0011309825811541211,0.013186718566974572,0.0011309103299239867,0.012535519728827941,0.0011290497875105616,0.013227093448159108,0.0011290471967487375,0.01841545937286065,0.001297612436731254,0.01835281680610534,0.00129752700893884,0.017940394064945606,0.0014094916505518163,0.01794380878965401,0.0014095290763755568,0.00210742407440975,0.018958607570321518,0.0012198769140196659,0.018958607570321518,0.0012198769140196659,0.018958607570321518,0.0012209170083105007,0.018958607570321518,0.0012209170083105007,0.014450236872668812,0.0013593739240636326,0.014450021194721697,0.00135916913452389,0.015173875810461418,0.0013593752336531957,0.015173199170606602,0.0013591808135860976,0.0146293891615078,0.0012169556933961762,0.0146293891615078,0.0012169556933961762,0.0146293891615078,0.0012174680972350822,0.0146293891615078,0.0012174680972350822,0.017764061061554908,0.0012853938104277693,0.015881453966665012,0.0012853840891931018,0.017414380005310613,0.001410305688384081,0.015400738922919453,0.0014103472740995893,0.012939396236199933,0.0011309825811541211,0.013186718566974572,0.0011309103299239867,0.012535519728827941,0.0011290497875105616,0.013227093448159108,0.0011290471967487375,0.013672831679291198,0.0012174633038906162,0.013672831679291198,0.0012174633038906162,0.0146293891615078,0.0012174680972350822,0.0146293891615078,0.0012174680972350822,0.012535519728827941,0.0011255496983531986,0.013227093448159108,0.0011256231582614834,0.012535519728827941,0.0011290497875105616,0.013227093448159108,0.0011290471967487375
1053601770,64.0,0.027472152276916663,0.0026519144448582535,0.02414954900677054,0.0012216085871575048,0.02414954900677054,0.0012216085871575048,0.02487776722599999,0.0012212652327749406,0.02487776722599999,0.0012212652327749406,0.007655406039513465,0.01414913575321563,0.0012165612741045595,0.01414913575321563,0.0012165612741045595,0.014846455149669991,0.00121654936321969,0.014846455149669991,0.00121654936321969,0.004310158261660137,0.011349078196155786,0.0011290557671542133,0.013288713548482796,0.0011291508334035174,0.010931050609402393,0.0011263981997343623,0.012377618049265612,0.0011264042828621713,0.02388325094901157,0.0012915747801604475,0.023887968957750184,0.001291676423951077,0.023009750545263392,0.001453143231374442,0.023000693720502882,0.001453142373630206,0.0026519144448582535,0.02487776722599999,0.0012194381902774284,0.02487776722599999,0.0012194381902774284,0.02487776722599999,0.0012212652327749406,0.02487776722599999,0.0012212652327749406,0.014130645687784016,0.0013041561499470568,0.014125292183489364,0.0013041052198427784,0.014713812390803493,0.0013041391568692003,0.014716220816163271,0.0013041023183009521,0.014846455149669991,0.001216342566034314,0.014846455149669991,0.001216342566034314,0.014846455149669991,0.00121654936321969,0.014846455149669991,0.00121654936321969,0.021972244183057772,0.001284599503990085,0.01879691835027511,0.0012846184484168923,0.02080669790991018,0.0014433511242351081,0.017847111988575214,0.0014433978985424658,0.011349078196155786,0.0011290557671542133,0.013288713548482796,0.0011291508334035174,0.010931050609402393,0.0011263981997343623,0.012377618049265612,0.0011264042828621713,0.01414913575321563,0.0012165612741045595,0.01414913575321563,0.0012165612741045595,0.014846455149669991,0.00121654936321969,0.014846455149669991,0.00121654936321969,0.010931050609402393,0.0011249938735255233,0.012377618049265612,0.0011249756842583091,0.010931050609402393,0.0011263981997343623,0.012377618049265612,0.0011264042828621713
