Source,Screen,Threshold,EF,EF,EF,Normalized_EF,Normalized_EF,Normalized_EF,Hit Rate Selected,Hit Rate Selected,Hit Rate Selected,Hit Rate Random,N Selected,N Selected,N Selected,N Hits,N Compounds
,,,mean,median,max,mean,median,max,mean,median,max,mean,mean,median,max,mean,mean
ChEMBL,CHEMBL1614249_val,10,1.17996414164052,1.0891976692066339,2.6140744060959213,11.77536231884058,10.869565217391305,26.086956521739136,0.027920962199312716,0.02577319587628866,0.061855670103092786,0.023662551440329218,97.0,97.0,97,23.0,972.0
ChEMBL,CHEMBL1614257_val,1,0.7492063492063491,0.0,3.371428571428571,7.4074074074074066,0.0,33.33333333333333,0.07407407407407407,0.0,0.3333333333333333,0.09887005649717515,3.0,3.0,3,35.0,354.0
ChEMBL,CHEMBL1614257_val,3,0.8709523809523809,1.0114285714285713,3.034285714285714,8.61111111111111,10.0,30.0,0.08611111111111111,0.1,0.3,0.09887005649717515,10.0,10.0,10,35.0,354.0
ChEMBL,CHEMBL1614257_val,5,0.8759103641456583,0.5949579831932773,2.9747899159663866,8.660130718954248,5.88235294117647,29.411764705882355,0.08660130718954248,0.058823529411764705,0.29411764705882354,0.09887005649717515,17.0,17.0,17,35.0,354.0
ChEMBL,CHEMBL1614257_val,10,0.8829931972789115,0.866938775510204,2.0228571428571427,8.73015873015873,8.571428571428571,20.0,0.0873015873015873,0.08571428571428572,0.2,0.09887005649717515,35.0,35.0,35,35.0,354.0
ChEMBL,CHEMBL1614280_val,1,1.8793039614957423,1.4486301369863013,5.794520547945205,32.432432432432435,25.0,100.0,0.32432432432432434,0.25,1.0,0.17257683215130024,4.0,4.0,4,73.0,423.0
ChEMBL,CHEMBL1614280_val,3,1.3833765272121437,1.4486301369863013,3.863013698630137,23.873873873873876,25.0,66.66666666666667,0.23873873873873874,0.25,0.6666666666666666,0.17257683215130024,12.0,12.0,12,73.0,423.0
ChEMBL,CHEMBL1614280_val,5,1.3050721954831543,1.2416829745596867,3.0352250489236794,22.522522522522525,21.428571428571427,52.380952380952394,0.2252252252252252,0.21428571428571427,0.5238095238095238,0.17257683215130024,21.0,21.0,21,73.0,423.0
ChEMBL,CHEMBL1614280_val,10,1.1876156978896706,1.241682974559687,2.3454011741682974,20.495495495495497,21.42857142857143,40.476190476190474,0.20495495495495494,0.21428571428571427,0.40476190476190477,0.17257683215130024,42.0,42.0,42,73.0,423.0
ChEMBL,CHEMBL1614331_val,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009876543209876543,4.0,4.0,4,4.0,405.0
ChEMBL,CHEMBL1614331_val,3,1.6875,0.0,8.4375,5.0,0.0,25.0,0.016666666666666666,0.0,0.08333333333333333,0.009876543209876543,12.0,12.0,12,4.0,405.0
ChEMBL,CHEMBL1614331_val,5,1.0125,0.0,5.0625,5.0,0.0,25.0,0.01,0.0,0.05,0.009876543209876543,20.0,20.0,20,4.0,405.0
