Source,Screen,Threshold,EF,EF,EF,Normalized_EF,Normalized_EF,Normalized_EF,Hit Rate Selected,Hit Rate Selected,Hit Rate Selected,Hit Rate Random,N Selected,N Selected,N Selected,N Hits,N Compounds
,,,mean,median,max,mean,median,max,mean,median,max,mean,mean,median,max,mean,mean
Curie,biophoenix_13,10,4.1066666666666665,5.515151515151516,6.363636363636363,44.0,59.09090909090909,68.18181818181817,0.44,0.5909090909090909,0.6818181818181818,0.10714285714285714,22.0,22.0,22,24.0,224.0
Curie,biophoenix_14,1,12.589285714285714,17.625,17.625,17.857142857142858,25.0,25.0,0.17857142857142858,0.25,0.25,0.014184397163120569,4.0,4.0,4,6.0,423.0
Curie,biophoenix_14,3,8.392857142857142,5.875,17.625,23.809523809523807,16.666666666666664,50.0,0.11904761904761904,0.08333333333333333,0.25,0.014184397163120569,12.0,12.0,12,6.0,423.0
Curie,biophoenix_14,5,9.112244897959183,10.071428571428571,13.428571428571429,45.23809523809524,50.0,66.66666666666667,0.12925170068027209,0.14285714285714285,0.19047619047619047,0.014184397163120569,21.0,21.0,21,6.0,423.0
Curie,biophoenix_14,10,5.994897959183674,5.035714285714286,10.071428571428571,59.523809523809526,50.0,100.0,0.08503401360544217,0.07142857142857142,0.14285714285714285,0.014184397163120569,42.0,42.0,42,6.0,423.0
Curie,biophoenix_15,1,11.330357142857142,7.553571428571429,30.214285714285715,18.75,12.5,50.0,0.1875,0.125,0.5,0.016548463356973995,4.0,4.0,4,7.0,423.0
Curie,biophoenix_15,3,10.700892857142858,12.589285714285715,20.142857142857142,30.357142857142858,35.714285714285715,57.14285714285714,0.17708333333333331,0.20833333333333331,0.3333333333333333,0.016548463356973995,12.0,12.0,12,7.0,423.0
Curie,biophoenix_15,5,8.99234693877551,11.510204081632653,14.387755102040815,44.64285714285714,57.14285714285714,71.42857142857143,0.1488095238095238,0.19047619047619047,0.23809523809523808,0.016548463356973995,21.0,21.0,21,7.0,423.0
Curie,biophoenix_15,10,6.294642857142857,7.193877551020408,8.63265306122449,62.5,71.42857142857143,85.71428571428572,0.10416666666666666,0.11904761904761904,0.14285714285714285,0.016548463356973995,42.0,42.0,42,7.0,423.0
Curie,biophoenix_16,1,12.986842105263158,11.75,23.5,55.26315789473684,50.0,100.0,0.5526315789473685,0.5,1.0,0.0425531914893617,4.0,4.0,4,18.0,423.0
Curie,biophoenix_16,3,10.100877192982455,13.708333333333334,15.666666666666666,42.98245614035088,58.333333333333336,66.66666666666666,0.4298245614035087,0.5833333333333334,0.6666666666666666,0.0425531914893617,12.0,12.0,12,18.0,423.0
Curie,biophoenix_16,5,8.304511278195488,10.071428571428571,13.428571428571429,41.228070175438596,50.0,66.66666666666667,0.3533834586466165,0.42857142857142855,0.5714285714285714,0.0425531914893617,21.0,21.0,21,18.0,423.0
Curie,biophoenix_16,10,5.742481203007519,5.595238095238095,7.833333333333333,57.01754385964913,55.55555555555556,77.77777777777779,0.24436090225563908,0.23809523809523808,0.3333333333333333,0.0425531914893617,42.0,42.0,42,18.0,423.0
